"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","lonely_after_1","lonely_after_2","lonely_after_3","comp_1","comp_2","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","condition"
"292","2024-05-23 13:47:09","2024-05-23 14:06:00","0",281,"100","1130","1","2024-05-23 14:06:00","R_3ri36AhGNITC6D8","","","","",265,266,"anonymous","EN","1","2","2",263,"8192-7922-3448-2577","0","0","0","1","1","1","I use an AI companion as a replacement for a search engine. I like not having multiple search results.","2","","2","","40","4","","50","rudimentary"
"293","2024-05-23 13:48:25","2024-05-23 14:07:26","0",282,"100","1140","1","2024-05-23 14:07:26","R_35zMcXKkQF2WVEV","","","","",266,267,"anonymous","EN","1","2","2",264,"6406-6520-6463-9323","23","23","23","3","1","1","to assist with planning a trip","1","","3","","40","4","","50","regular"
"294","2024-05-23 13:50:23","2024-05-23 14:07:57","0",283,"100","1054","1","2024-05-23 14:07:58","R_6WgUiZiErmwdfUt","","","","",267,268,"anonymous","EN","1","2","2",265,"6190-4565-0306-9370","100","100","100","1","1","2","","2","","1","","44","4","","61","rudimentary"
"295","2024-05-23 13:48:48","2024-05-23 14:08:17","0",284,"100","1168","1","2024-05-23 14:08:17","R_5kAu2wD8nVHBrgd","","","","",268,269,"anonymous","EN","1","2","2",266,"7662-6812-7941-7190","31","36","37","1","1","2","","1","","2","","43","3","","65","rudimentary"
"296","2024-05-23 13:32:40","2024-05-23 14:08:18","0",285,"100","2138","1","2024-05-23 14:08:19","R_7UgOIqyLzismFIS","","","","",269,270,"anonymous","EN","1","2","2",267,"9815-7787-6422-4043","26","28","21","1","1","1","Because I needed to figure out how to solve my conversation problems.","1","","1","","27","3","","53","rudimentary"
"297","2024-05-23 13:40:26","2024-05-23 14:08:18","0",286,"100","1671","1","2024-05-23 14:08:19","R_7qQBPW7ifx9ShnH","","","","",270,271,"anonymous","EN","1","2","2",268,"7161-8675-0051-6245","77","50","69","1","1","1","For work or to help write something","2","","3","","36","3","","0","rudimentary"
"298","2024-05-23 13:22:29","2024-05-23 14:08:32","0",287,"100","2762","1","2024-05-23 14:08:32","R_3fW9NyVysGZxPG1","","","","",271,272,"anonymous","EN","1","2","2",269,"0206-3858-1500-5411","0","0","0","1","1","1","I used it to lookup something in Messenger","2","","3","","47","1","","80","regular"
"299","2024-05-23 14:08:26","2024-05-23 14:08:59","0",288,"100","32","1","2024-05-23 14:08:59","R_6N9BEf877fD7N0K","","","","",272,273,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"300","2024-05-23 13:50:02","2024-05-23 14:09:34","0",289,"100","1171","1","2024-05-23 14:09:34","R_5Ic5dwWPu3NkuCg","","","","",273,274,"anonymous","EN","1","2","2",270,"6349-4265-7000-0018","75","90","75","1","1","2","","1","","3","","66","2","","80","regular"
"301","2024-05-23 13:44:18","2024-05-23 14:09:41","0",290,"100","1522","1","2024-05-23 14:09:42","R_8fiKTn0mZsZxPQ9","","","","",274,275,"anonymous","EN","1","2","2",271,"5068-5235-0457-8787","20","0","0","1","1","1","I've used ChatGPT to generate creative ideas.","2","","5","","39","5","","88","rudimentary"
"302","2024-05-23 13:48:55","2024-05-23 14:09:53","0",291,"100","1257","1","2024-05-23 14:09:54","R_5yfS7obn93sLE0V","","","","",275,276,"anonymous","EN","1","2","2",272,"7006-6541-0812-8525","18","6","5","1","1","1","I was curious and wanted to know how they worked.","1","","1","","31","4","","85","regular"
"303","2024-05-23 13:51:09","2024-05-23 14:10:07","0",292,"100","1138","1","2024-05-23 14:10:07","R_28AhtAaIr9W5MnE","","","","",276,277,"anonymous","EN","1","2","2",273,"8319-6508-5398-2879","80","85","80","1","1","1","I just wanted to test out their responses. It was for entertainment.","2","","1","","35","4","","85","rudimentary"
"304","2024-05-23 13:53:08","2024-05-23 14:10:37","0",293,"100","1048","1","2024-05-23 14:10:37","R_7AndswTJ9CCvHTr","","","","",277,278,"anonymous","EN","1","2","2",274,"5508-7629-0500-2681","69","68","69","3","1","2","","2","","2","","41","4","","77","regular"
"305","2024-05-23 13:52:49","2024-05-23 14:10:43","0",294,"100","1073","1","2024-05-23 14:10:44","R_25GuZYg9sEoEgDE","","","","",278,279,"anonymous","EN","1","2","2",275,"9478-5862-4547-5677","10","10","20","1","1","2","","1","","3","","55","4","","70","regular"
"306","2024-05-23 13:52:35","2024-05-23 14:11:05","0",295,"100","1110","1","2024-05-23 14:11:06","R_1pzkK4RPx0xiNvc","","","","",279,280,"anonymous","EN","1","2","2",276,"3221-7689-7141-3654","0","0","0","1","1","2","","2","","1","","42","4","","20","rudimentary"
"307","2024-05-23 13:51:09","2024-05-23 14:11:41","0",296,"100","1231","1","2024-05-23 14:11:42","R_5YtVUdxOt0sMxdm","","","","",280,281,"anonymous","EN","1","2","2",277,"6553-9367-7254-9205","54","19","18","1","1","1","Because it was fun speaking to fictional characters you wouldn't meet in real life.","2","","1","","19","1","","28","rudimentary"
"308","2024-05-23 13:51:49","2024-05-23 14:11:57","0",297,"100","1208","1","2024-05-23 14:11:58","R_29g3Cj03ChggOOZ","","","","",281,282,"anonymous","EN","1","2","2",278,"7301-8402-8483-0679","60","60","71","1","1","1","As a part of another survey, though it was more about ideology instead of basic math.","1","","3","","37","4","","30","rudimentary"
"309","2024-05-23 13:54:46","2024-05-23 14:12:15","0",298,"100","1049","1","2024-05-23 14:12:16","R_3OXp7bHGX6gWnZL","","","","",282,283,"anonymous","EN","1","2","2",279,"7856-0610-7182-6924","11","10","26","1","1","2","","1","","3","","20","3","","70","regular"
"310","2024-05-23 13:50:38","2024-05-23 14:13:05","0",299,"100","1347","1","2024-05-23 14:13:05","R_2rWoOrlPfdXlQkN","","","","",283,284,"anonymous","EN","1","2","2",280,"2850-0897-4547-5914","0","0","0","3","1","1","Hey so I wasn't asked any of those things by the ai, he just spoke to me normally and responded to my questions. Also we weren't instructed to talk to the AI about a certain topic. That being said, I have used chatgpt before for help with my mothers coaching business. ","1","","3","","37","3","","100","regular"
"311","2024-05-23 13:46:49","2024-05-23 14:13:07","0",300,"100","1578","1","2024-05-23 14:13:08","R_5e81rnG6nyLDvqD","","","","",284,285,"anonymous","EN","1","2","2",281,"7009-3607-3789-6374","63","68","75","1","1","2","","1","","4","","25","4","","67","regular"
"312","2024-05-23 13:50:53","2024-05-23 14:13:16","0",301,"100","1342","1","2024-05-23 14:13:16","R_3jfCOl8oavIiNpO","","","","",64,64,"anonymous","EN","1","2","2",282,"5891-3050-1221-8658","17","20","18","1","1","1","To assist with writing things for work, personal use","1","","2","","33","4","","80","regular"
"313","2024-05-23 13:55:51","2024-05-23 14:13:18","0",302,"100","1046","1","2024-05-23 14:13:18","R_3Kl27UnjrUCxRW1","","","","",285,286,"anonymous","EN","1","2","2",283,"6871-2527-2212-2546","10","8","17","1","1","2","","2","","2","","23","3","","75","regular"
"314","2024-05-23 13:55:09","2024-05-23 14:13:19","0",250,"100","1089","1","2024-05-23 14:13:20","R_3oRPlWih6l6TyAV","","","","",237,238,"anonymous","EN","1","2","2",284,"4867-0654-3250-4855","86","100","100","1","1","1","To see what it was like","2","","3","","46","3","","80","rudimentary"
"315","2024-05-23 13:55:19","2024-05-23 14:13:22","0",303,"100","1083","1","2024-05-23 14:13:23","R_1rSu56F1HTkosmM","","","","",286,287,"anonymous","EN","1","2","2",285,"4564-9425-4446-6485","81","61","61","1","1","1","I have used one to talk to and get advice/answers from. ","2","","3","","21","3","","40","rudimentary"
"316","2024-05-23 13:41:33","2024-05-23 14:13:41","0",304,"100","1927","1","2024-05-23 14:13:41","R_2d7cmay81AV99T4","","","","",287,288,"anonymous","EN","1","2","2",286,"4383-5581-8977-3886","2","0","0","1","1","2","","2","","3","","27","1","","76","regular"
"317","2024-05-23 13:56:43","2024-05-23 14:14:28","0",305,"100","1064","1","2024-05-23 14:14:28","R_2hASI3rvL8zi4yR","","","","",288,289,"anonymous","EN","1","2","2",287,"4343-1182-6201-9393","56","41","58","1","1","1","I thought it would be funny and interesting to try for a little bit.","2","","3","","27","4","","91","rudimentary"
"318","2024-05-23 13:56:06","2024-05-23 14:14:33","0",306,"100","1106","1","2024-05-23 14:14:33","R_7zXmcuafdtnOIbD","","","","",289,290,"anonymous","EN","1","2","2",288,"7848-8546-0082-2355","24","26","27","1","1","2","","2","","3","","27","4","","69","rudimentary"
"319","2024-05-23 13:54:58","2024-05-23 14:14:38","0",307,"100","1180","1","2024-05-23 14:14:39","R_7joYh7WZcMu7YcD","","","","",290,291,"anonymous","EN","1","2","2",289,"1806-2443-3542-6967","100","99","78","1","1","1","forweather and looking for recipes or guidance","2","","3","","52","1","","82","regular"
"320","2024-05-23 13:56:57","2024-05-23 14:15:14","0",308,"100","1096","1","2024-05-23 14:15:15","R_6NCgnw0ByztCFmg","","","","",291,292,"anonymous","EN","1","2","2",290,"0301-2585-7857-4161","19","12","20","1","1","1","I was just testing it out to see the extent of its knowledge","1","","3","","18","3","","71","regular"
"321","2024-05-23 13:55:00","2024-05-23 14:15:21","0",309,"100","1221","1","2024-05-23 14:15:22","R_5YfBeSWl6IaZZQF","","","","",292,293,"anonymous","EN","1","2","2",291,"3595-8397-4198-2297","14","8","13","1","1","1","I use them for simple questions that I need answered and enjoy the conversational aspect rather than a search engine. I don't usually have long conversations though.","1","","3","","55","1","","86","regular"
"322","2024-05-23 14:12:19","2024-05-23 14:15:29","0",310,"100","189","1","2024-05-23 14:15:29","R_7S8iVqVVyM9KYiu","","","","",293,294,"anonymous","EN","2","","",3,"","","","","","","","","","","","","","","","",""
"323","2024-05-23 13:58:33","2024-05-23 14:16:29","0",311,"100","1075","1","2024-05-23 14:16:30","R_10H9dirgigvMfyp","","","","",294,295,"anonymous","EN","1","2","2",292,"5901-1541-1542-9228","0","0","0","1","1","2","","2","","3","","43","5","","31","regular"
"324","2024-05-23 13:59:45","2024-05-23 14:17:04","0",312,"100","1038","1","2024-05-23 14:17:04","R_5uIi5WdM2zGgJKn","","","","",295,296,"anonymous","EN","1","2","2",293,"3338-6563-5419-5318","20","6","9","1","1","1","oh i apologize i just read it as an ""AI"" app. i haven't used a companion app before","2","","3","","25","5","","86","regular"
"325","2024-05-23 14:00:35","2024-05-23 14:17:56","0",313,"100","1041","1","2024-05-23 14:17:57","R_3D5Z9EJTgCZZhlc","","","","",296,297,"anonymous","EN","1","2","2",294,"7600-8854-4124-3513","60","32","50","1","1","1","Dealing with mental health concerns","2","","4","","26","5","","89","rudimentary"
"326","2024-05-23 13:57:52","2024-05-23 14:18:05","0",314,"100","1212","1","2024-05-23 14:18:05","R_1Dyi52j8yUp7FBf","","","","",120,121,"anonymous","EN","1","2","2",295,"5700-2635-9898-6628","68","29","61","1","1","1","I was curious about what the experience was like","1","","3","","33","1","","65","rudimentary"
"327","2024-05-23 14:00:03","2024-05-23 14:18:10","0",315,"100","1086","1","2024-05-23 14:18:10","R_6xi4qr8VIq2Y145","","","","",297,298,"anonymous","EN","1","2","2",296,"4486-5179-7148-2605","50","50","50","1","1","1","I heard about it in the news and wanted to check it out. It seemed to default to being compassionate, warm, and accommodating but lacked depth though that was a while ago and the algorithms/llm must've been improved by now.","2","","2","","28","4","","90","rudimentary"
"328","2024-05-23 14:01:43","2024-05-23 14:18:39","0",316,"100","1015","1","2024-05-23 14:18:39","R_54AtKjD0IoJZyxj","","","","",298,299,"anonymous","EN","1","2","2",297,"6712-3137-3208-8458","57","54","56","1","1","1","For a different survey","2","","4","","28","4","","68","rudimentary"
"329","2024-05-23 14:00:41","2024-05-23 14:18:47","0",317,"100","1085","1","2024-05-23 14:18:47","R_3OTxDo1ISw1TdkW","","","","",299,300,"anonymous","EN","1","2","2",298,"9109-3480-5254-1865","5","4","5","1","1","2","","1","","1","","40","4","","90","regular"
"330","2024-05-23 14:00:58","2024-05-23 14:19:11","0",318,"100","1092","1","2024-05-23 14:19:11","R_12eZ07QC99Ux3LF","","","","",300,301,"anonymous","EN","1","2","2",299,"4720-1392-0741-8480","2","4","3","1","1","1","Mostly for beta testing one (for pay), but don't often use them","1","","3","","69","4","","30","regular"
"331","2024-05-23 14:19:21","2024-05-23 14:19:33","0",319,"100","12","1","2024-05-23 14:19:33","R_1m7znvBMF9tXJc7","","","","",301,302,"anonymous","EN","1","1","2",3,"","","","","","","","","","","","","","","","",""
"332","2024-05-23 13:49:10","2024-05-23 14:19:46","0",320,"100","1835","1","2024-05-23 14:19:46","R_3QuFFxYUWwhpzlE","","","","",302,303,"anonymous","EN","1","2","2",300,"9698-3153-4766-9044","80","29","50","1","1","1","To get help with tasks and to ask questions about random things.","1","","3","","34","2","","100","rudimentary"
"333","2024-05-23 14:02:15","2024-05-23 14:19:53","0",321,"100","1057","1","2024-05-23 14:19:54","R_71gkRJqkYqg8yvp","","","","",303,304,"anonymous","EN","1","2","2",301,"5427-8841-4125-0905","20","80","80","1","1","2","","2","","3","","35","6","","10","rudimentary"
"334","2024-05-23 13:58:00","2024-05-23 14:20:24","0",322,"100","1344","1","2024-05-23 14:20:24","R_78J1q3dNuO7NPg4","","","","",304,305,"anonymous","EN","1","2","2",302,"6263-4194-0857-0759","0","0","0","1","1","2","","1","","3","","35","4","","100","regular"
"335","2024-05-23 13:41:43","2024-05-23 14:20:28","0",323,"100","2325","1","2024-05-23 14:20:29","R_2urH4Iw0L0Q77Dr","","","","",305,306,"anonymous","EN","1","2","2",303,"8991-7704-2035-1526","76","85","86","1","1","2","","1","","2","","32","4","","22","regular"
"336","2024-05-23 14:03:01","2024-05-23 14:20:41","0",324,"100","1060","1","2024-05-23 14:20:42","R_7OMFySkbrJBSLp4","","","","",306,307,"anonymous","EN","1","2","2",304,"6578-8618-1354-5601","26","0","11","1","1","1","i use it for work","2","","3","","39","1","","18","rudimentary"
"337","2024-05-23 13:57:32","2024-05-23 14:20:50","0",325,"100","1397","1","2024-05-23 14:20:50","R_17IAiFrYOUuMeid","","","","",307,308,"anonymous","EN","1","2","2",305,"4561-5581-8471-2789","0","0","0","1","1","2","","2","","1","","48","3","","50","rudimentary"
"338","2024-05-23 14:04:11","2024-05-23 14:21:09","0",326,"100","1017","1","2024-05-23 14:21:09","R_5hABa0QY9abjrIk","","","","",308,309,"anonymous","EN","1","2","2",306,"0359-2768-3642-5143","30","0","0","1","1","2","","2","","5","","27","5","","40","regular"
"339","2024-05-23 14:03:32","2024-05-23 14:21:09","0",327,"100","1056","1","2024-05-23 14:21:09","R_6afwuhWZt0FgjPJ","","","","",309,310,"anonymous","EN","1","2","2",307,"3226-5239-6829-9846","0","0","0","1","1","2","","1","","3","","57","3","","96","regular"
"340","2024-05-23 14:19:59","2024-05-23 14:21:41","0",328,"100","102","1","2024-05-23 14:21:41","R_6R958Q2jSN72Xt5","","","","",89,90,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"341","2024-05-23 14:04:34","2024-05-23 14:22:21","0",329,"100","1066","1","2024-05-23 14:22:21","R_6T1yFwLRhMd11VD","","","","",310,311,"anonymous","EN","1","2","2",308,"8425-9936-6883-2733","30","19","39","1","1","1","I was trying it out for curiosity.","1","","3","","51","4","","75","rudimentary"
"342","2024-05-23 14:05:04","2024-05-23 14:22:39","0",330,"100","1055","1","2024-05-23 14:22:39","R_1ygyLknebjOyyMY","","","","",311,312,"anonymous","EN","1","2","2",309,"2220-1108-4290-7765","70","53","72","1","1","1","I wanted to try it out and see how well it worked. ","2","","3","","23","3","","30","rudimentary"
"343","2024-05-23 14:05:44","2024-05-23 14:22:54","0",331,"100","1029","1","2024-05-23 14:22:54","R_3IdXKT5YpqXD7c5","","","","",312,313,"anonymous","EN","1","2","2",310,"1373-9342-0592-3776","93","56","84","1","1","1","I have used Chat GPT to help me come up with ideas","2","","3","","20","3","","23","regular"
"344","2024-05-23 14:05:30","2024-05-23 14:22:59","0",332,"100","1049","1","2024-05-23 14:23:00","R_1CHgpp3cLxeg8bz","","","","",313,314,"anonymous","EN","1","2","2",311,"3794-4028-5998-7569","30","66","20","1","1","2","","2","","3","","34","3","","82","rudimentary"
"345","2024-05-23 14:05:57","2024-05-23 14:23:06","0",333,"100","1028","1","2024-05-23 14:23:06","R_12xeGC9K6jeIK0F","","","","",314,315,"anonymous","EN","1","2","2",312,"1584-0664-1895-7919","34","25","36","3","1","1","to get facts and dates, and to write papers","1","","3","","50","3","","74","regular"
"346","2024-05-23 14:04:52","2024-05-23 14:23:31","0",334,"100","1119","1","2024-05-23 14:23:31","R_1OrL94QCvqQW3LI","","","","",315,316,"anonymous","EN","1","2","2",313,"4225-5518-7841-6163","24","16","19","1","1","1","To help me with my resume. Mostly for editing and revising resumes and other important letters.","1","","2","","32","3","","76","regular"
"347","2024-05-23 14:04:19","2024-05-23 14:23:33","0",335,"100","1153","1","2024-05-23 14:23:34","R_1LfChdKSPR8sCFX","","","","",236,237,"anonymous","EN","1","2","2",314,"9346-1596-9705-7893","0","0","0","1","1","1","Just to test it out","1","","2","","36","4","","100","regular"
"348","2024-05-23 13:17:52","2024-05-23 14:24:35","0",336,"100","4003","1","2024-05-23 14:24:35","R_5PJWbcsPsP6JOvv","","","","",316,317,"anonymous","EN","1","2","2",315,"2061-3667-3274-6847","10","0","30","1","1","2","","1","","4","","32","3","","70","regular"
"349","2024-05-23 14:07:56","2024-05-23 14:26:06","0",337,"100","1090","1","2024-05-23 14:26:07","R_1OZObGcHqITrCEx","","","","",317,318,"anonymous","EN","1","2","2",316,"4772-1324-6442-3829","20","10","30","1","1","1","For help with research","1","","3","","24","3","","78","regular"
"350","2024-05-23 14:03:10","2024-05-23 14:26:14","0",338,"100","1384","1","2024-05-23 14:26:15","R_5IRx1c0712Cc9Bp","","","","",318,319,"anonymous","EN","1","2","2",317,"8371-6102-0521-2683","77","59","40","1","1","1","I was curious to see how it was going to interact with me. I had not used any as advanced as they have become lately and wanted to see. I also wanted maybe subconsciously to talk to someone","1","","3","","39","4","","100","regular"
"351","2024-05-23 14:07:46","2024-05-23 14:27:00","0",339,"100","1153","1","2024-05-23 14:27:00","R_3tPAbNzDUW7d3K9","","","","",319,320,"anonymous","EN","1","2","2",318,"8108-6441-6916-0069","25","25","25","1","1","1","Mostly for curiosity, but also to bounce some ideas off of. Like with movie recommendations, except I was soliciting recommendations. ","4","nonbinary","3","","56","5","","80","regular"
"352","2024-05-23 14:08:52","2024-05-23 14:27:04","0",340,"100","1092","1","2024-05-23 14:27:05","R_7fkOpLLAVdgPoXy","","","","",320,321,"anonymous","EN","1","2","2",319,"5161-4040-5910-7908","8","11","20","1","1","1","I've used chat GPT to help with wording things or to come up with creative ideas.","2","","3","","42","5","","75","rudimentary"
