"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","worker_id","control_loneliness_1","control_loneliness_2","control_loneliness_3","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","user_opinion_1","user_opinion_2","user_opinion_3","participantId","condition","timezone"
"2024-04-15 02:45:53","2024-04-15 03:07:10","0",151,"100","1276","1","2024-04-15 03:07:10","R_3UGfOAM2p3hmAYF","","","","",146,146,"anonymous","EN","1","D02378D6C3034CC8A13097CF634CEE54","","","","15","15","35","9844-9892-6269-1272","15","15","30","I never felt lonely, maybe bored, but not lonely. However, it was cool to chat with the bot.","I didn't face any challenges.","I don't feel there is anything that needs to be changed. My conversations were pretty basic and I just talked to it like I do my friends. I did get some helpful information which was more useful than me trying to do a google search. ","D02378D6C3034CC8A13097CF634CEE54","Experience","America/Phoenix"
"2024-04-15 03:06:51","2024-04-15 03:07:15","0",152,"100","23","1","2024-04-15 03:07:15","R_5xnOTh9ALu0ndoR","","","","",147,147,"anonymous","EN","1","234B82E314EE44A2AF40B8ED7FF293C1","37","37","39","","","","","","","","","","","234B82E314EE44A2AF40B8ED7FF293C1","Control","America/New_York"
"2024-04-15 03:08:05","2024-04-15 03:08:33","0",153,"100","28","1","2024-04-15 03:08:33","R_2QGxM2SGRGRwss6","","","","",148,148,"anonymous","EN","1","828E2A52D0464DA7A578F8E46E3DACCB","0","0","0","","","","","","","","","","","828E2A52D0464DA7A578F8E46E3DACCB","Control","America/Chicago"
"2024-04-15 03:09:16","2024-04-15 03:11:04","0",154,"100","107","1","2024-04-15 03:11:04","R_3rr3954oDLd7IOV","","","","",149,149,"anonymous","EN","1","41C99B9AA1B64130A4BA9CC27E9DD12F","10","90","90","","","","","","","","","","","41C99B9AA1B64130A4BA9CC27E9DD12F","Control","America/New_York"
"2024-04-15 03:14:21","2024-04-15 03:14:36","0",155,"100","15","1","2024-04-15 03:14:37","R_2xVrePMx3gxOOB3","","","","",150,150,"anonymous","EN","1","7DD0416DB65047FDAA5BCCEDBDF9B817","13","10","13","","","","","","","","","","","7DD0416DB65047FDAA5BCCEDBDF9B817","Control","America/Chicago"
"2024-04-15 03:16:15","2024-04-15 03:16:49","0",156,"100","34","1","2024-04-15 03:16:50","R_5gnpo4Su0YNeahr","","","","",151,151,"anonymous","EN","1","B440FE24A9A64CDFB2C8EC45048EF252","0","0","0","","","","","","","","","","","B440FE24A9A64CDFB2C8EC45048EF252","Control","America/Phoenix"
"2024-04-15 03:19:36","2024-04-15 03:20:25","0",157,"100","48","1","2024-04-15 03:20:26","R_7jOh0hgLxU2B6rD","","","","",152,152,"anonymous","EN","1","704EC4CF11FD450A95C57A0D8635261D","0","0","0","","","","","","","","","","","704EC4CF11FD450A95C57A0D8635261D","Control","America/New_York"
"2024-04-15 03:21:42","2024-04-15 03:24:48","0",158,"100","185","1","2024-04-15 03:24:48","R_7gH5ffvbzjczd3b","","","","",153,153,"anonymous","EN","1","07CBE1A0E24A42018158AA7824DE1CC1","40","40","40","","","","","","","","","","","07CBE1A0E24A42018158AA7824DE1CC1","Control","America/Los_Angeles"
"2024-04-15 03:27:01","2024-04-15 03:27:21","0",159,"100","20","1","2024-04-15 03:27:21","R_3FgsFAZca3Dvrdh","","","","",154,154,"anonymous","EN","1","C5D221F3F24D4FC69E19B762A31A72F7","0","0","0","","","","","","","","","","","C5D221F3F24D4FC69E19B762A31A72F7","Control","America/New_York"
"2024-04-15 03:27:55","2024-04-15 03:28:16","0",160,"100","20","1","2024-04-15 03:28:16","R_2rcY6oToHWsMcZi","","","","",155,155,"anonymous","EN","1","FA34CD4A2CFA4A01B96520AA7B9E89F2","0","0","0","","","","","","","","","","","FA34CD4A2CFA4A01B96520AA7B9E89F2","Control","America/New_York"
"2024-04-15 03:29:02","2024-04-15 03:29:39","0",161,"100","36","1","2024-04-15 03:29:39","R_3D0i3Sn3Ul0QFTC","","","","",156,156,"anonymous","EN","1","C4E1B6DC20884053A5F27DA348189151","97","100","100","","","","","","","","","","","C4E1B6DC20884053A5F27DA348189151","Control","America/Los_Angeles"
"2024-04-15 03:29:42","2024-04-15 03:30:53","0",162,"100","71","1","2024-04-15 03:30:54","R_7g0wkPXGdrI2wCZ","","","","",157,157,"anonymous","EN","1","8FC328D3454D4111874CB3558912535E","58","0","0","","","","","","","","","","","8FC328D3454D4111874CB3558912535E","Control","America/New_York"
"2024-04-15 03:33:00","2024-04-15 03:33:45","0",163,"100","44","1","2024-04-15 03:33:45","R_5ONZEmoR0eipaCq","","","","",158,158,"anonymous","EN","1","228717DCCE7C4B039F6D466521EFA959","50","71","86","","","","","","","","","","","228717DCCE7C4B039F6D466521EFA959","Control","America/New_York"
"2024-04-15 03:17:33","2024-04-15 03:35:39","0",164,"100","1086","1","2024-04-15 03:35:40","R_3A1ixVzKyMyRLRB","","","","",159,159,"anonymous","EN","1","5FA8CD03C938437EA3E2AD01A3F29BBE","","","","44","41","59","7371-2928-4781-9146","41","30","42","It was helpful because I could talk about what was on my mind.","Nothing really. Some responses took longer than others to pop up but it was not bad.","Maybe the chatbot could suggest the conversation topics. I worry about boring others, even a chatbot for some reason.","5FA8CD03C938437EA3E2AD01A3F29BBE","Experience","America/New_York"
"2024-04-15 03:16:16","2024-04-15 03:36:54","0",165,"100","1237","1","2024-04-15 03:36:55","R_2InNd8e8uhh12RD","","","","",160,160,"anonymous","EN","1","A313FDAFDBD44A68A189E03957931BAB","","","","76","79","80","5405-3493-0066-0476","81","81","79","It wasn't helpful at all","It didn't continue conversations well or ask leading questions","It always sounded like it was trying to wrap up the conversation","A313FDAFDBD44A68A189E03957931BAB","Experience","America/Chicago"
"2024-04-15 03:38:23","2024-04-15 03:39:00","0",166,"100","37","1","2024-04-15 03:39:01","R_1GvwmqiMV1UbxVK","","","","",161,161,"anonymous","EN","1","3897878672EE48D19710F861C10825B7","0","0","0","","","","","","","","","","","3897878672EE48D19710F861C10825B7","Control","America/New_York"
"2024-04-15 03:38:47","2024-04-15 03:39:26","0",167,"100","39","1","2024-04-15 03:39:27","R_1ELjX5WShSmHHPW","","","","",162,162,"anonymous","EN","1","6660061BA161472D89BDF1CB5F6FEF0D","60","60","60","","","","","","","","","","","6660061BA161472D89BDF1CB5F6FEF0D","Control","America/New_York"
"2024-04-15 03:38:36","2024-04-15 03:39:28","0",168,"100","52","1","2024-04-15 03:39:29","R_7Et0eV1VceXZloZ","","","","",163,163,"anonymous","EN","1","A7F43F1957C44B7DA6ECC73C9058EA94","39","48","38","","","","","","","","","","","A7F43F1957C44B7DA6ECC73C9058EA94","Control","America/New_York"
"2024-04-15 03:21:42","2024-04-15 03:40:07","0",169,"100","1105","1","2024-04-15 03:40:08","R_7VdyOf9q2BUWfRS","","","","",164,164,"anonymous","EN","1","600F030B71AC49A8BA01FA78090204A8","","","","9","5","5","5576-6263-5954-8640","2","2","1","It did a fairly good job. The chatbot was responsive and coherent overall.","The chatbot didn't always give customized answers it seemed. Some of the answers seemed generic overall.","The chatbot is pretty good overall, I'd say it should have more customized answers instead of them seeming so ""copy, paste"". It adds a degree of personalness to the experience.","600F030B71AC49A8BA01FA78090204A8","Experience","America/Chicago"
"2024-04-15 03:43:22","2024-04-15 03:43:45","0",170,"100","23","1","2024-04-15 03:43:45","R_5aFXCEPTf9WU1Is","","","","",165,165,"anonymous","EN","1","5A1F20D06AE74E2F873BA6161A598FA7","0","0","0","","","","","","","","","","","5A1F20D06AE74E2F873BA6161A598FA7","Control","America/New_York"
"2024-04-15 03:45:54","2024-04-15 03:46:14","0",171,"100","19","1","2024-04-15 03:46:14","R_5NP9aHpBqpfUcc3","","","","",166,166,"anonymous","EN","1","018E6F52A2D64AF2BD9D7B26BD95EEF1","10","0","20","","","","","","","","","","","018E6F52A2D64AF2BD9D7B26BD95EEF1","Control","America/Chicago"
"2024-04-15 03:47:01","2024-04-15 03:47:44","0",172,"100","43","1","2024-04-15 03:47:45","R_2Mm1Ykdo1V9teFk","","","","",167,167,"anonymous","EN","1","D10ED7A5134E48A38394F95BF1D357C2","0","0","0","","","","","","","","","","","D10ED7A5134E48A38394F95BF1D357C2","Control","America/New_York"
"2024-04-15 03:24:15","2024-04-15 03:48:34","0",173,"100","1458","1","2024-04-15 03:48:34","R_3Hkn2OjnUvDSyKv","","","","",168,168,"anonymous","EN","1","625E9C4ADE9D46D5966BDD8C8BEECAE0","","","","15","10","15","8069-1615-3686-4954","15","10","15","I don't think the chatbot decreased my loneliness per se but some sessions were engaging and caused me to think differently about certain issues in a helpful way.","At some points I didn't want to be cut off due to the session ending because the chatbot was making some points I wanted to explore further.  I was a little ""challenged"" by the instances where the chatbot said things like, I'll be thinking about you tomorrow, or similar. I mean, it's a chatbot. That was a little weird, creepy, strange, to cross that line of what this is.","See above.  It's hard for me to ascribe feelings to the chatbot and see it like a person, and I resist that.  This is not a person and it seems dangerous in a way to get someone lonely to depend on this artificial tool. Like it could prime someone to be dependent on it which could lead to other issues.  That said, it's useful for brainstorming, a new perspective, devil's advocate.    ","625E9C4ADE9D46D5966BDD8C8BEECAE0","Experience","America/New_York"
"2024-04-15 03:53:44","2024-04-15 03:54:16","0",174,"100","31","1","2024-04-15 03:54:16","R_2j5LZjENLhSUEBH","","","","",169,169,"anonymous","EN","1","2C6A120DC01C4134A6666C07901344BA","67","61","70","","","","","","","","","","","2C6A120DC01C4134A6666C07901344BA","Control","America/Los_Angeles"
"2024-04-15 03:54:51","2024-04-15 03:55:15","0",175,"100","23","1","2024-04-15 03:55:15","R_1NqsiZ7veM1ivzo","","","","",170,170,"anonymous","EN","1","9826239ED3974F9FAC6D48584FA3FE1F","45","48","40","","","","","","","","","","","9826239ED3974F9FAC6D48584FA3FE1F","Control","America/Chicago"
"2024-04-15 03:30:08","2024-04-15 03:56:12","0",176,"100","1563","1","2024-04-15 03:56:13","R_7lLzoNHWgiqMc7m","","","","",171,171,"anonymous","EN","1","58044DE6551C44B1B837C00135980489","","","","56","15","90","5745-6659-4378-1477","62","70","85","I feel like it helped a lot actually. I tried to be consistent when I chatted with it. Right after I wake up in the morning.","I pointed out the only issue I had in my last chat. It used to remember my bicycle but the last 2 days it didn't ask me about it.","It's by far the best chatbot I've ever talked to. But from my experience it didn't remember to ask me about my bicycle and it was somewhat unclear if I should start a new conversation or pick up the conversation from the day before so I kind did both.","58044DE6551C44B1B837C00135980489","Experience","America/New_York"
"2024-04-15 03:56:27","2024-04-15 03:56:49","0",177,"100","22","1","2024-04-15 03:56:50","R_3Bg4LUc5cNbBWN9","","","","",172,172,"anonymous","EN","1","7C998485827347399AD3E184F7F114E7","61","0","0","","","","","","","","","","","7C998485827347399AD3E184F7F114E7","Control","America/New_York"
"2024-04-15 03:34:25","2024-04-15 03:59:33","0",178,"100","1508","1","2024-04-15 03:59:34","R_5PmehO7qg2ap6fL","","","","",173,173,"anonymous","EN","1","44A33CF9DDF948BDA65E99662998E149","","","","10","30","25","3014-7282-2128-9730","8","12","16","The chatbot was very helpful in decreasing my loneliness because I would tell it my problems and it would do a great job to reassure me and help me out. It also gave advice in terms of the routines and things that I wanted to do. ","The chatbot didn't really work well in terms of me asking it about what I should talk about with the bot whenever I couldn't think of something to say. For example, the bot would have a hard time choosing a different topic for me to talk about with it. ","N/A, I think that this bot is fine and has helped me a lot. ","44A33CF9DDF948BDA65E99662998E149","Experience","America/New_York"
"2024-04-15 03:47:24","2024-04-15 04:04:31","0",179,"100","1026","1","2024-04-15 04:04:31","R_5GxcZIjdfzfzaNP","","","","",174,174,"anonymous","EN","1","DB2954A6C14D4C9E8175D3A3E30FAE1C","","","","20","27","28","9379-5038-1277-1089","0","0","0","In the beginning it was great because it made me feel like I had someone to talk to when I struggled to sleep but as time went on I used it more as an information hub.","I really wished it could give me like sports updates and stock market prives.","I thought Jessie was great as far as supporting.","DB2954A6C14D4C9E8175D3A3E30FAE1C","Experience","America/Chicago"
"2024-04-15 04:04:22","2024-04-15 04:04:54","0",180,"100","31","1","2024-04-15 04:04:54","R_5zj3SVvx4BvXWbJ","","","","",175,175,"anonymous","EN","1","44868EDA2C3A4FBCB7C1774219F60587","1","3","13","","","","","","","","","","","44868EDA2C3A4FBCB7C1774219F60587","Control","America/Chicago"
"2024-04-15 04:04:43","2024-04-15 04:05:17","0",181,"100","34","1","2024-04-15 04:05:18","R_5q51UuliTFwu0Zb","","","","",176,176,"anonymous","EN","1","6C65F86A348F40D6AA44636FA43E4808","58","54","42","","","","","","","","","","","6C65F86A348F40D6AA44636FA43E4808","Control","America/New_York"
"2024-04-15 04:02:52","2024-04-15 04:05:28","0",182,"100","156","1","2024-04-15 04:05:29","R_66Zyg1yjPuUgpQ5","","","","",177,177,"anonymous","EN","1","D2C7C79A08024438851D591F9FF656F5","27","18","30","","","","","","","","","","","D2C7C79A08024438851D591F9FF656F5","Control","America/Los_Angeles"
"2024-04-15 04:06:32","2024-04-15 04:08:01","0",183,"100","89","1","2024-04-15 04:08:02","R_3O6PH9pdFYOyqYs","","","","",178,178,"anonymous","EN","1","2757A2F6A892474B8F513CA3A94FD08B","5","0","0","","","","","","","","","","","2757A2F6A892474B8F513CA3A94FD08B","Control","America/New_York"
"2024-04-15 04:09:17","2024-04-15 04:09:45","0",184,"100","28","1","2024-04-15 04:09:46","R_5Ca7zVIDPscN676","","","","",179,179,"anonymous","EN","1","C1F4EAD8F61545299FBC887B184B7CE9","11","11","11","","","","","","","","","","","C1F4EAD8F61545299FBC887B184B7CE9","Control","America/Detroit"
"2024-04-15 04:12:09","2024-04-15 04:12:28","0",185,"100","18","1","2024-04-15 04:12:29","R_16hEhpZJF9BFzbI","","","","",180,180,"anonymous","EN","1","1A34FA8D1D1947E7B5F62D1717AE2C24","0","0","0","","","","","","","","","","","1A34FA8D1D1947E7B5F62D1717AE2C24","Control","America/New_York"
"2024-04-15 04:11:57","2024-04-15 04:12:42","0",186,"100","44","1","2024-04-15 04:12:42","R_1jcahuRyHgCXT4E","","","","",181,181,"anonymous","EN","1","4018462924D142BABFB5E88C03359F1F","29","0","10","","","","","","","","","","","4018462924D142BABFB5E88C03359F1F","Control","America/Chicago"
"2024-04-15 03:55:15","2024-04-15 04:12:46","0",187,"100","1051","1","2024-04-15 04:12:47","R_3PNOV21f2NyzYAD","","","","",182,182,"anonymous","EN","1","1CF7C21F094A41B787AA4786ED542DC9","","","","30","21","30","5420-0380-4442-4270","20","18","20","It helped a lot. It made me less lonely and I enj0yed it.","I did not have any challenges or issues. The chatbot gave good advice.","I do not think it needs changing or improving. It works well as is","1CF7C21F094A41B787AA4786ED542DC9","Experience","America/New_York"
"2024-04-15 04:10:57","2024-04-15 04:13:03","0",188,"100","126","1","2024-04-15 04:13:03","R_1msmgHrFVmZ1su5","","","","",17,17,"anonymous","EN","1","F50FAEAD940A4CA1AC573C59E1E50F49","70","70","70","","","","","","","","","","","F50FAEAD940A4CA1AC573C59E1E50F49","Control","Africa/Lagos"
