"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","X1_lonely_1_before_1","X1_lonely_1_before_2","X1_lonely_1_before_3","X1_lonely_1_after_1","X1_lonely_1_after_2","X1_lonely_1_after_3","X2_lonely_1_before_1","X2_lonely_1_before_2","X2_lonely_1_before_3","X2_lonely_1_after_1","X2_lonely_1_after_2","X2_lonely_1_after_3","X3_lonely_1_before_1","X3_lonely_1_before_2","X3_lonely_1_before_3","X3_lonely_1_after_1","X3_lonely_1_after_2","X3_lonely_1_after_3","X4_lonely_1_before_1","X4_lonely_1_before_2","X4_lonely_1_before_3","X4_lonely_1_after_1","X4_lonely_1_after_2","X4_lonely_1_after_3","X5_lonely_1_before_1","X5_lonely_1_before_2","X5_lonely_1_before_3","X5_lonely_1_after_1","X5_lonely_1_after_2","X5_lonely_1_after_3","X6_lonely_1_before_1","X6_lonely_1_before_2","X6_lonely_1_before_3","X6_lonely_1_after_1","X6_lonely_1_after_2","X6_lonely_1_after_3","X7_lonely_1_before_1","X7_lonely_1_before_2","X7_lonely_1_before_3","X7_lonely_1_after_1","X7_lonely_1_after_2","X7_lonely_1_after_3","comp_1_p","comp_2_p","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","control_loneliness_1","control_loneliness_2","control_loneliness_3","comp_1_c","comp_2_c","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","comp_1_e","comp_2_e","participantId","random_int","condition"
"2024-04-09 01:53:32","2024-04-09 02:11:35","0",363,"100","1083","1","2024-04-09 02:11:36","R_5PBoO1mmDJsi1gw","","","","",349,350,"anonymous","EN","1","2","2","4EFF0F01D3F94531835DF155CC8B22DD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","64","3","","0","","","","","","0","0","0","7265-6481-9031-4117","0","0","0","1","1","4EFF0F01D3F94531835DF155CC8B22DD","28","Experience"
"2024-04-09 02:17:36","2024-04-09 02:18:55","0",364,"100","79","1","2024-04-09 02:18:55","R_1UXD1xjRp8IMvVP","","","","",350,351,"anonymous","EN","1","2","2","CCBB5DBB645F4DBF8F555E1A25A1E1F2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","40","3","","60","80","85","70","1","1","","","","","","","","","","CCBB5DBB645F4DBF8F555E1A25A1E1F2","56","Control"
"2024-04-09 02:17:12","2024-04-09 02:20:46","0",365,"100","213","1","2024-04-09 02:20:47","R_2nveBRjZQWtDWtP","","","","",351,352,"anonymous","EN","1","2","2","8531C4436D594873B71C6D500167440C","60","60","60","40","40","40","59","59","59","41","41","41","58","58","58","42","42","42","57","57","57","43","43","43","56","56","56","44","44","44","55","55","55","45","45","45","54","54","54","46","46","46","1","1","2","","1","","3","","37","6","","90","","","","","","","","","","","","","","","8531C4436D594873B71C6D500167440C","90","Prediction"
"2024-04-09 02:03:41","2024-04-09 02:23:11","0",366,"100","1169","1","2024-04-09 02:23:11","R_3gOwTDEJwsgSfxB","","","","",352,353,"anonymous","EN","1","2","2","39401B834C32481AA1B0405C59C7E18B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I don't know if it necessarily counts as a companion app, but I've used Chat GPT-4. I've had it create artworks, answer some questions, and so on. Sometimes it can give insightful and personable creations. I don't think loneliness drove me to it, moreso intrigue. ","1","","3","","22","4","","55","","","","","","10","15","15","4099-3097-9986-6312","5","10","10","1","1","39401B834C32481AA1B0405C59C7E18B","35","Experience"
"2024-04-09 02:06:31","2024-04-09 02:23:55","0",367,"100","1044","1","2024-04-09 02:23:55","R_6Pv5Y7z7IFSblAy","","","","",353,354,"anonymous","EN","1","2","2","B123286873C8481988A52420BF087B2C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To see how they can communicate","1","","2","","25","4","","30","","","","","","74","71","65","9612-8482-1143-8682","24","18","13","1","1","B123286873C8481988A52420BF087B2C","5","Experience"
"2024-04-09 02:04:47","2024-04-09 02:24:07","0",368,"100","1160","1","2024-04-09 02:24:08","R_5AYZP6aGnv0AaaJ","","","","",354,355,"anonymous","EN","1","2","2","E565252333A24962AB2FA6EC776027EF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Just to try it out and see how realistic it was","2","","2","","45","4","","60","","","","","","80","95","90","0165-3315-0790-9568","90","90","90","1","1","E565252333A24962AB2FA6EC776027EF","8","Experience"
"2024-04-09 02:07:16","2024-04-09 02:25:36","0",369,"100","1100","1","2024-04-09 02:25:37","R_2mPoLfAhPacc7d5","","","","",355,356,"anonymous","EN","1","2","2","C81D300678C54938B0F3A17214226271","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","2","","29","4","","100","","","","","","70","60","75","3847-3836-6455-1184","40","68","71","1","1","C81D300678C54938B0F3A17214226271","58","Experience"
"2024-04-09 02:25:18","2024-04-09 02:26:33","0",370,"100","74","1","2024-04-09 02:26:33","R_2KvgfxB18PwApWd","","","","",356,357,"anonymous","EN","1","2","2","436D50B6F96D4D1DA1253145A7F78FE9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","For school work ideas","1","","3","","19","3","","40","0","0","16","1","1","","","","","","","","","","436D50B6F96D4D1DA1253145A7F78FE9","62","Control"
"2024-04-09 02:24:30","2024-04-09 02:26:41","0",371,"100","131","1","2024-04-09 02:26:42","R_87cXscTJyecHvyC","","","","",65,65,"anonymous","EN","1","2","2","A692729E73D24CA1921D9B6064D17C62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","30","4","","70","61","100","88","1","1","","","","","","","","","","A692729E73D24CA1921D9B6064D17C62","57","Control"
"2024-04-09 02:27:11","2024-04-09 02:30:01","0",372,"100","169","1","2024-04-09 02:30:01","R_5jcxIdx7LJNtyBX","","","","",357,358,"anonymous","EN","1","2","2","2E1B8A5E1B414415BCAB0FDC81543C23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","31","4","","34","28","69","65","1","1","","","","","","","","","","2E1B8A5E1B414415BCAB0FDC81543C23","14","Control"
"2024-04-09 02:12:05","2024-04-09 02:30:54","0",373,"100","1129","1","2024-04-09 02:30:55","R_5kxMDJxGyx59yr7","","","","",358,359,"anonymous","EN","1","2","2","A65AFD53EC9A433CB7C98B2422436A03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","2","","25","4","","100","","","","","","0","0","0","4990-0043-5607-7387","0","0","0","1","1","A65AFD53EC9A433CB7C98B2422436A03","79","Experience"
"2024-04-09 02:26:17","2024-04-09 02:31:04","0",374,"100","287","1","2024-04-09 02:31:04","R_5AG7JpNCxnxlDDb","","","","",359,360,"anonymous","EN","1","2","2","73C9A33B152146C3B4EE43AC46030CC6","10","10","10","15","10","10","10","10","10","14","10","10","10","10","10","15","9","10","10","10","10","15","10","10","10","10","10","15","10","10","10","10","10","15","10","10","10","10","10","15","10","10","1","1","2","","2","","3","","35","5","","10","","","","","","","","","","","","","","","73C9A33B152146C3B4EE43AC46030CC6","92","Prediction"
"2024-04-09 02:30:43","2024-04-09 02:32:39","0",375,"100","115","1","2024-04-09 02:32:40","R_5v1YFD5fURaPWtb","","","","",360,361,"anonymous","EN","1","2","2","2F7ED00CB48C4D1282B404A07AFA3250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","4","","23","3","","70","100","100","100","1","1","","","","","","","","","","2F7ED00CB48C4D1282B404A07AFA3250","56","Control"
"2024-04-09 02:00:11","2024-04-09 02:32:48","0",376,"100","1957","1","2024-04-09 02:32:49","R_2H16JTpmjsYJvjP","","","","",361,362,"anonymous","EN","1","2","2","415920631C804F14A78E5693F206DB05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","25","4","","50","","","","","","50","50","50","5546-3987-7073-3267","20","30","30","1","1","415920631C804F14A78E5693F206DB05","74","Experience"
"2024-04-09 02:32:28","2024-04-09 02:38:50","0",377,"100","381","1","2024-04-09 02:38:50","R_6y1p2miSZCefNSV","","","","",362,363,"anonymous","EN","1","2","2","98C9A51E4BF842C78957693EF843F947","90","60","90","40","10","40","65","60","75","35","30","45","55","55","70","30","25","40","40","40","50","20","20","40","25","25","35","15","15","30","15","15","30","10","10","30","10","5","20","5","5","20","1","1","1","I used one in another survey.","2","","3","","61","3","","75","","","","","","","","","","","","","","","98C9A51E4BF842C78957693EF843F947","97","Prediction"
"2024-04-09 02:36:19","2024-04-09 02:39:33","0",378,"100","193","1","2024-04-09 02:39:33","R_74o0z0DEBNLiTWp","","","","",363,364,"anonymous","EN","1","2","2","906DB4F6D9734AF08B4D5BFCBD5E51B5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","6","Native American","55","3","","95","80","20","80","1","1","","","","","","","","","","906DB4F6D9734AF08B4D5BFCBD5E51B5","21","Control"
"2024-04-09 02:37:00","2024-04-09 02:41:30","0",379,"100","270","1","2024-04-09 02:41:31","R_3hl6Pnyp9B7seLT","","","","",364,365,"anonymous","EN","1","2","2","48D5140AC9874C54ABEF26D27EA21C9C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","1","","29","4","","65","5","10","10","1","1","","","","","","","","","","48D5140AC9874C54ABEF26D27EA21C9C","61","Control"
"2024-04-09 02:38:48","2024-04-09 02:43:03","0",380,"100","254","1","2024-04-09 02:43:03","R_3hsRuIleI6NVRyE","","","","",365,366,"anonymous","EN","1","2","2","DDD2730E405143CD97260529527F21AD","63","66","66","18","16","40","59","62","61","21","15","32","52","53","55","19","18","35","65","62","61","16","16","23","61","62","61","16","13","18","62","58","56","14","10","13","58","56","55","12","11","14","1","1","2","","2","","1","","51","5","","83","","","","","","","","","","","","","","","DDD2730E405143CD97260529527F21AD","94","Prediction"
"2024-04-09 02:18:09","2024-04-09 02:43:12","0",381,"100","1503","1","2024-04-09 02:43:12","R_1NxQrFaQNnwW8bz","","","","",366,367,"anonymous","EN","1","2","2","4820A87DD4D74D33AB5541D21D85BCC6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","38","3","","81","","","","","","100","90","100","2840-9306-4289-2441","94","85","100","1","1","4820A87DD4D74D33AB5541D21D85BCC6","59","Experience"
"2024-04-09 02:41:03","2024-04-09 02:43:48","0",382,"100","165","1","2024-04-09 02:43:49","R_27I4xbgBgldbB6l","","","","",367,368,"anonymous","EN","1","2","2","DBC03D397909420C836B9B6AE946B226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","1","","36","4","","80","0","51","20","1","1","","","","","","","","","","DBC03D397909420C836B9B6AE946B226","74","Control"
"2024-04-09 02:41:13","2024-04-09 02:43:50","0",383,"100","157","1","2024-04-09 02:43:51","R_48TFwT8j2hrHITP","","","","",368,369,"anonymous","EN","1","2","2","7544AE75C4B8401B95C17777828644FD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","It helps with making conversation when bored.","2","","4","","32","6","","81","8","40","30","1","1","","","","","","","","","","7544AE75C4B8401B95C17777828644FD","23","Control"
"2024-04-09 02:36:44","2024-04-09 02:44:28","0",384,"100","463","1","2024-04-09 02:44:28","R_3PVsG54mOhUPuMx","","","","",369,370,"anonymous","EN","1","2","2","6C67505D5D7C4FFA8E220504D91DB9CA","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","1","1","2","","1","","3","","63","4","","10","","","","","","","","","","","","","","","6C67505D5D7C4FFA8E220504D91DB9CA","96","Prediction"
"2024-04-09 02:41:35","2024-04-09 02:46:13","0",385,"100","277","1","2024-04-09 02:46:13","R_6hckvzZ9KCB1S4l","","","","",370,371,"anonymous","EN","1","2","2","A3980FB12E25421DB75056DCBCE36285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I was really lonely and felt as if everyone had abandoned me. At that moment in time I just wanted someone to talk to about my feelings without fear of judgement or being abandoned. The AI companion allowed for me to do that. It made me feel as if I wasn't completly alone and allowed me to push forward when things got more difficult for me.","1","","3","","35","4","","78","95","95","98","1","1","","","","","","","","","","A3980FB12E25421DB75056DCBCE36285","29","Control"
"2024-04-09 02:41:31","2024-04-09 02:46:24","0",386,"100","293","1","2024-04-09 02:46:24","R_7YiDma5SQjYLTA5","","","","",371,372,"anonymous","EN","1","2","2","99D6FB849B0547788D0A8ED32AAEB79A","70","60","85","63","88","81","77","69","57","60","60","74","68","83","76","71","65","87","59","62","60","55","63","60","53","61","61","46","55","69","73","58","71","42","55","65","69","57","62","45","55","68","1","1","1","I use copilot a few times","1","","3","","41","1","","83","","","","","","","","","","","","","","","99D6FB849B0547788D0A8ED32AAEB79A","84","Prediction"
"2024-04-09 02:44:04","2024-04-09 02:46:37","0",387,"100","152","1","2024-04-09 02:46:37","R_7QzHyCCGXgKW64W","","","","",372,373,"anonymous","EN","1","2","2","5FA5C3EF9195444A832F0AE438613FE8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","64","3","","100","61","43","11","1","1","","","","","","","","","","5FA5C3EF9195444A832F0AE438613FE8","41","Control"
"2024-04-09 02:24:47","2024-04-09 02:47:13","0",388,"100","1345","1","2024-04-09 02:47:14","R_2LZmvCe1ZeOuX5r","","","","",373,374,"anonymous","EN","1","2","2","31569B4B84C54D4DA1909AC169F9CBF9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","6"," White\Native American","29","2","","100","","","","","","65","90","100","3776-3284-4060-2789","40","60","60","3","1","31569B4B84C54D4DA1909AC169F9CBF9","15","Experience"
"2024-04-09 02:44:30","2024-04-09 02:49:02","0",389,"100","272","1","2024-04-09 02:49:03","R_7jVreyihamAuZq0","","","","",374,375,"anonymous","EN","1","2","2","50E8E993DB1E40B58EB9D70E3FE58C6D","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I used AI companion app to gain more perspective and assist in completing work projects","2","","1","","39","4","","85","0","0","0","1","1","","","","","","","","","","50E8E993DB1E40B58EB9D70E3FE58C6D","59","Control"
"2024-04-09 02:30:20","2024-04-09 02:49:29","0",390,"100","1148","1","2024-04-09 02:49:29","R_3pyt1FEr1wGwuTy","","","","",375,376,"anonymous","EN","1","2","2","0D3DD60A2B244AF0B39E18E8148FF800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Bullshit searches, not for a friend or companion.","1","","3","","27","1","","0","","","","","","29","8","22","9106-9627-9090-1226","0","0","0","1","1","0D3DD60A2B244AF0B39E18E8148FF800","42","Experience"
"2024-04-09 02:46:26","2024-04-09 02:50:00","0",391,"100","214","1","2024-04-09 02:50:01","R_7fdfe1Qurr4PJn6","","","","",177,178,"anonymous","EN","1","2","2","18B0CB68ACAA4701AC3C9320DA644712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I used it on a day I was feeling kind of down, plus I was generally curious to see if such an AI system existed, and how well it would perform as well.","1","","3","","35","1","","80","5","10","10","1","1","","","","","","","","","","18B0CB68ACAA4701AC3C9320DA644712","77","Control"
"2024-04-09 02:46:49","2024-04-09 02:50:11","0",392,"100","201","1","2024-04-09 02:50:11","R_74cGTpuPSPhMt7H","","","","",269,270,"anonymous","EN","1","2","2","316F9CE0BB784A5F83DC98FB04AFCC79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","1","","49","3","","100","100","80","80","1","1","","","","","","","","","","316F9CE0BB784A5F83DC98FB04AFCC79","79","Control"
"2024-04-09 02:36:30","2024-04-09 02:54:38","0",393,"100","1088","1","2024-04-09 02:54:39","R_2rCAOWqlyB5WYE1","","","","",376,377,"anonymous","EN","1","2","2","397B4FC93D8C490681BDE6D882491A3B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","for testing purposes","2","","4","","27","3","","78","","","","","","0","0","0","3367-7635-2257-0610","0","0","0","1","1","397B4FC93D8C490681BDE6D882491A3B","29","Experience"
"2024-04-09 02:54:56","2024-04-09 02:56:30","0",394,"100","94","1","2024-04-09 02:56:31","R_7Q5ZPOBbJWgj8wp","","","","",377,378,"anonymous","EN","1","2","2","B440FE24A9A64CDFB2C8EC45048EF252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","62","2","","82","0","0","0","1","1","","","","","","","","","","B440FE24A9A64CDFB2C8EC45048EF252","33","Control"
"2024-04-09 02:39:29","2024-04-09 02:56:46","0",395,"100","1037","1","2024-04-09 02:56:47","R_3Luj2rqD0ZC9cw1","","","","",378,379,"anonymous","EN","1","2","2","540FD707F74546DA9DBBABEA2F8236E1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","2","","46","1","","71","","","","","","70","71","80","4516-7399-5729-1905","68","42","48","1","1","540FD707F74546DA9DBBABEA2F8236E1","18","Experience"
"2024-04-09 02:40:49","2024-04-09 02:58:21","0",396,"100","1052","1","2024-04-09 02:58:22","R_2L2DLIlK5yyP2wN","","","","",379,380,"anonymous","EN","1","2","2","0C1A19C5DE684082B681CE0A87754925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","Other survey's on this site","3","","3","","29","3","","30","","","","","","15","44","51","1276-4845-8410-7295","6","25","42","1","1","0C1A19C5DE684082B681CE0A87754925","10","Experience"
"2024-04-09 02:58:05","2024-04-09 02:59:55","0",397,"100","110","1","2024-04-09 02:59:56","R_6W3qlKvyRcsoUIV","","","","",153,154,"anonymous","EN","1","2","2","FE43F9EC49574FC2AD9491F9FF2FA250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","39","1","","89","86","97","99","1","1","","","","","","","","","","FE43F9EC49574FC2AD9491F9FF2FA250","67","Control"
