contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,full_conversation,loneliness_message_pairs,sentiment
0,278,cleverbot,Songbird_Mia,278,2011-07-23 07:05:06,"This isn't a person. But it is being trained by us to act like one. That is why it is so human like at times and then completely insane the next. One day bots like this could be the ones we call for tech support, or do labor for us. 

Invest in the future and your own entertainment. Try cleverbot!",5,False,Cleverbot is the future.,False,,,"[""neutral"", 0.46500781178474426]"
0,279,cleverbot,Emmy_rose,279,2014-03-06 01:25:41,I got this app to see what it did....it was cool for like five minutes until it started to get freaky it asked me for my name I said a fake name and it's like your lying and I said no I'm not and we went back and forth with yes and no finally he gave up and kept asking if I had a boyfriend or girlfriend or about my family.!!! Finally it said *soft kisses on the neck* and I deleted the app. My friend got this app and it said it will will see her in one hour  then he said I will see you in h.e.l.l so ya don't get this app because there is a creepy stalker type dude behind it.,1,False,Creepy dude,False,,,"[""negative"", 0.7465458512306213]"
0,280,cleverbot,Wacky Payton horne11,280,2012-04-02 15:29:27,I know how to get voice on there to talk but you have to pay 99cent when you get on there to talk you press options then go to settings and then sound press output it will say chime or off and at the bottom it will say extras available including voice features and then you buy your welcome and go heels why did you have to leave kendall and Harrison and Henson why😭❕   💪👦👀🎓✈,3,False,Voice recognition,False,,,"[""neutral"", 0.6946748495101929]"
0,281,cleverbot,Who cares who it is?,281,2012-10-15 02:57:43,"Great app... BUT... If you have a period as the character on a line, the app dumps you on the options menu the second you type it, cutting whatever you were typing off, and making you redo it. And it happens whenever retyping would make any period hit the edge. This didn't used to be a problem! It's new.",4,False,Newest update has a bug...,False,,,"[""negative"", 0.7621704339981079]"
1,282,cleverbot,Malone JK,282,2012-03-04 22:01:52,"It's fun but it can't even remember what it just said. It's kind of a waste of money. If you could make it a little better like let it keep a conversation than that would be awesome, but even better we should be able send pictures to it! And for your information (the person who said this would only be fun for people who don't have friends) I have a lot of friends and this is kind of fun",2,False,I don't wan't to be mean,False,,,"[""negative"", 0.5773870944976807]"
0,283,cleverbot,Zigzag2234,283,2011-12-03 16:47:44,This app is the best I spend hours talking to it but It would be better if it could hold onto a conversation. it would also be nice if it could remember your name.  Oh and one other thing you should be able to set settings for age appropriateness. thanks!,5,False,Please give it longer memory!!!,False,,,"[""positive"", 0.8410568237304688]"
0,284,cleverbot,Zinger4000,284,2012-03-25 23:23:29,"Ok well I think it's a real person cuz a robot wouldn't really know how to respond unless someone typed a lot of dialog and responses to it and I think you talk to real people but it switches conversations with people that aren't aware of it. That would explain cluelessness of the subject like "" how old are you"" and the response ""yes I just finished""",4,False,Read this,False,,,"[""neutral"", 0.7640957236289978]"
0,285,cleverbot,Mezochan,285,2010-10-27 06:42:17,"While it is pretty clever and has me thinking it might be human sometimes, other times it just makes me headtilt. Like I'll be having a nice conversation and it will say something completely random about daleks or cake. Which is awesome, but kind of stupid at the same time. It seems to have ADD worse than...OH PRETTY LEAF...",4,False,"Cleverbot, not that clever.",False,,,"[""negative"", 0.8619738817214966]"
0,286,cleverbot,Maxy411,286,2012-04-27 04:56:08,"Its a nice time waster when your bored, and fun other times. Best moment I had was when it asked me what the greatest song in the world was, and I decided to troll it by saying ""never gonna give you up"", to which it replied ""never gonna let you down"" and we sang the rest one after another :D",5,False,Great Fun,False,,,"[""positive"", 0.9721335172653198]"
0,287,cleverbot,CarAshFed,287,2011-06-17 04:32:26,"Ok so either it takes you to a bot who calls you a noob and says it's human and you're a bot. OR I think it puts you in someone else's chat an they think you are a bot, but truth is you're both human! It tricks you! And if someone presses new chat it puts some random other person in your chat and they think you're the same person and a bot! That is what I believe.",3,False,Oh. Weird.,False,,,"[""negative"", 0.4939660131931305]"
0,288,cleverbot,Qazqwer27,288,2011-07-20 13:53:21,"You ppl don't understand. The reason you need wifi is so u can access the Cleverbot database or whatever because the program learns from other ppls conversations! But anyways, when will you add the ""bot vs bot"" thing you had in the computer version? It's always fun to watch Cleverbot talk to itself.",5,False,Great game,False,,,"[""positive"", 0.8965611457824707]"
0,289,cleverbot,Kkicepop,289,2010-08-11 03:50:21,"This app is great to use at a friends house or something, but how do I clear the conversation? Because even if I ex out of the app and go back in,  the conversation I had last time is still there...and I don't know how to clear it, is that possible? If so, can someone please tell me how? Thanks, and overall this is a great app!",4,False,Great..but,False,,,"[""positive"", 0.5534231066703796]"
0,290,cleverbot,Warner.Bros,290,2011-12-13 06:39:45,"This app is extremely good at mimicking a real person. So good, in fact, that a lot of reviewers say its human just cuz it sounds a lot like it. It does of course make the occasional error that only a computer could make. Still, this is a truly amazing program.",5,False,Very fun,False,,,"[""positive"", 0.9633745551109314]"
0,291,cleverbot,Daawesome2188,291,2014-06-27 12:34:27,"This app works really well. People have a conspiracy theory? Cleverbot is programned to act like a human! It asks personal questions? It learns from humans! Because we all know we have also asked it some. If you actually READ the apps terms, it says Cleverbot may ask awkward questions.",5,False,Close to passing the Turing Test,False,,,"[""positive"", 0.8305804133415222]"
0,292,cleverbot,:):(:D,292,2012-02-05 14:50:29,"I am seeing a lot of complaints ""it says random things"" "" I can't talk to it"" etc. well first of all it is not text to speech and you would know that if you actually read the description. 

Second of all, it is a computer. You are not supposed to have deep conversations or something. If it does change the subject, either just go with it
Or change it back! It's really not hard.

Anyways this app is great! It know songs, will do role playing with you.     ie (*slaps*) it is fun and I recommend it.",5,False,For all those idiots,False,,,"[""negative"", 0.37914401292800903]"
