"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","lonely_after_1","lonely_after_2","lonely_after_3","lonely_after_9","lonely_after_10","lonely_after_13","lonely_after_14","lonely_after_15","lonely_after_16","lonely_after_18","lonely_after_19","journaling_manip","journ_manip_explain","study_purpose","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost","experiencePrompt","feelingHeardPrompt","conditionApp"
"2024-12-19 17:02:15","2024-12-19 17:20:43","0","Anonymized","100","1108","1","2024-12-19 17:20:44","R_6DToox5TJag2DQw","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","943FA509554D4B68BA7FDCB5D9349A9F","","70.579","720.486","976.229","16","0","0","0","100","0","100","0","100","0","100","0","1","I journaled and wrote quite a lot for 15 minutes, making sure to only click to the next page once the timer ran out.","I think this study was testing the emotional/psychological effects of journaling on one's mood and outlook.","1","2","","3","","18","1","","0","943FA509554D4B68BA7FDCB5D9349A9F","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 16:59:35","2024-12-19 17:20:43","0","Anonymized","100","1268","1","2024-12-19 17:20:44","R_1z9jAJAsIqZ7Vuh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","160F3210920D4FA183BBBDB1324B866C","","12.71","155.239","924.114","4","80","100","85","40","60","100","0","100","0","100","0","1","I felt like the instructions gave me the room to discuss my feelings without having to fit any specific instructions.","If people are bothered by vague journaling prompts.","1","2","","3","","33","4","","50","160F3210920D4FA183BBBDB1324B866C","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 16:40:37","2024-12-19 17:20:45","0","Anonymized","100","2407","1","2024-12-19 17:20:45","R_3ivRcSU9GzHNXcE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","76EFC9FB74444AB2ACBAEFAF5D3C1E9B","","5.513","329.145","1005.564","3","82","76","79","81","15","94","0","100","0","77","0","1","I wrote","self-reflection","1","1","","3","","41","4","","83","76EFC9FB74444AB2ACBAEFAF5D3C1E9B","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 16:52:30","2024-12-19 17:20:47","0","Anonymized","100","1697","1","2024-12-19 17:20:48","R_6HMjVmwGbkiDvXw","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","AE5BB3054A9A46FABF7249C579A08B44","","9.719","781.482","918.993","4","56","63","28","33","33","52","38","59","56","85","21","1","I ran out of things to say but did keep writing for the 15 minutes.","I am not sure","1","2","","2","","34","4","","63","AE5BB3054A9A46FABF7249C579A08B44","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 17:00:14","2024-12-19 17:20:51","0","Anonymized","100","1236","1","2024-12-19 17:20:52","R_1H8BwFeYN2QQ0Jt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","D0D0401BCD224FB58549CB6463AC1C09","8823-3988-9445-4218","","","","","9","9","3","85","9","89","2","90","3","94","5","","","My patience with a very limited AI....","1","2","","1","","67","4","","78","D0D0401BCD224FB58549CB6463AC1C09","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 17:01:24","2024-12-19 17:20:54","0","Anonymized","100","1169","1","2024-12-19 17:20:54","R_6QdBnR6bb4Ny1wd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","358EA24A3DEA4411A74E6E0B89B8A8C7","3154-7921-9809-9013","","","","","50","90","100","80","0","85","0","76","10","95","0","","","To see where conversations go with a chatbot?","2","4","Non-binary","3","","36","3","","50","358EA24A3DEA4411A74E6E0B89B8A8C7","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 17:00:50","2024-12-19 17:21:08","0","Anonymized","100","1218","1","2024-12-19 17:21:09","R_3J9vjzGeU9yczw9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","C66C735FB9AF4B4A943F7A622017C7A8","4797-1310-1190-4386","","","","","10","0","0","100","0","100","50","100","50","100","0","","","The AI Bot's ability to interact with a live person, and the patience a person has when it comes to interacting with AI. ","2","2","","3","","35","1","","85","C66C735FB9AF4B4A943F7A622017C7A8","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 16:55:24","2024-12-19 17:21:10","0","Anonymized","100","1546","1","2024-12-19 17:21:10","R_3giPFyl27jGZX2Y","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2B21B7636CAD4FE3B5E616714E830F53","0143-6277-2373-7393","","","","","100","89","100","100","19","100","0","100","100","0","100","","","How people interact with an unclear AI","1","2","","3","","32","3","","86","2B21B7636CAD4FE3B5E616714E830F53","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 17:02:36","2024-12-19 17:21:38","0","Anonymized","100","1142","1","2024-12-19 17:21:39","R_16xvbTXmwy7NMtz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","75EC7F595C7C49CAA74840B4B441AFEC","7579-0855-3742-8699","","","","","22","40","60","81","16","72","13","69","50","18","19","","","If I could hang in there for 15 minutes asking the AI stupid questions.","1","2","","3","","67","4","","77","75EC7F595C7C49CAA74840B4B441AFEC","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 17:01:30","2024-12-19 17:21:59","0","Anonymized","100","1229","1","2024-12-19 17:22:00","R_5PaOXzbtJuqYIrs","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4C35087FD53F4068A3EC085623BDA755","8921-0324-5240-0423","","","","","60","70","65","60","25","80","20","70","25","80","20","","","I wondered if the purpose was to see how naturally we interacted with the chatbot since there was no specific topic to talk about.","2","2","","3","","52","4","","5","4C35087FD53F4068A3EC085623BDA755","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 16:51:45","2024-12-19 17:22:52","0","Anonymized","100","1866","1","2024-12-19 17:22:53","R_77HsB2dPfiH9VCh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","FED4C3E561734BF7BF321D07E5241764","7371-8764-4538-2795","","","","","1","8","5","92","3","88","24","97","4","100","0","","","How people interact with AI when it comes to personal life?","1","2","","3","","49","5","","86","FED4C3E561734BF7BF321D07E5241764","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 16:55:57","2024-12-19 17:22:55","0","Anonymized","100","1617","1","2024-12-19 17:22:56","R_7Evggo7i6uQxFpq","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7A003B71CB9948489B4403837AC6CDC6","0606-9754-8019-5412","","","","","18","0","0","87","0","90","0","86","0","75","33","","","zero clue","1","1","","4","","27","3","","40","7A003B71CB9948489B4403837AC6CDC6","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 17:03:49","2024-12-19 17:22:59","0","Anonymized","100","1149","1","2024-12-19 17:22:59","R_7F9fFSXJajf56RQ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","99A45625F37D457F96C7D95C9A71BCE1","6732-5860-7287-8201","","","","","68","14","73","80","10","84","9","78","92","100","0","","","patience","1","1","","3","","31","4","","15","99A45625F37D457F96C7D95C9A71BCE1","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 16:57:49","2024-12-19 17:23:08","0","Anonymized","100","1518","1","2024-12-19 17:23:08","R_3qk8mXCWAdE5Vgl","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","45F5D522D647460289600266DDAC8D28","9842-3562-9789-2494","","","","","0","0","0","95","0","75","70","100","0","95","0","","","If having a conversation with an AI changed my mood and emotions.","1","1","","3","","72","5","","5","45F5D522D647460289600266DDAC8D28","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 17:04:14","2024-12-19 17:23:15","0","Anonymized","100","1141","1","2024-12-19 17:23:15","R_51Mnam51Jz8GaK1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","F6FBD6ADCFAB448E895EBF77A56A4319","9686-7577-1946-1453","","","","","0","0","0","87","0","97","50","94","21","100","0","","","Communicating with an AI chatbot","1","1","","3","","54","4","","17","F6FBD6ADCFAB448E895EBF77A56A4319","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 16:49:51","2024-12-19 17:23:44","0","Anonymized","100","2033","1","2024-12-19 17:23:45","R_310NVl2odBtFHeg","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9699036197734B979386DB4245EA24CA","8599-7219-1893-3622","","","","","0","0","0","80","0","80","0","80","0","80","10","","","How you interact with a chatbot","2","1","","2","","39","4","","80","9699036197734B979386DB4245EA24CA","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 17:04:39","2024-12-19 17:24:34","0","Anonymized","100","1194","1","2024-12-19 17:24:34","R_7JLzKz2lyy2Sj1P","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0BF93AFE2163417D97A40C36DB20DE03","","6.221","927.202","927.682","5","86","84","85","80","5","86","18","91","2","94","0","1","Yes, I had no issues with the task.","How well I can focus for 15 minutes and how it affects my mood.","1","1","","3","","33","1","","100","0BF93AFE2163417D97A40C36DB20DE03","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-19 16:51:21","2024-12-19 17:25:12","0","Anonymized","100","2030","1","2024-12-19 17:25:13","R_1thODBLNPKYHV3b","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5384CB299B464A7CB132B9B39E0AC593","0748-1995-2452-7342","","","","","0","0","0","100","0","100","0","0","0","100","0","","","Patience","1","1","","4","","36","4","","100","5384CB299B464A7CB132B9B39E0AC593","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 17:07:45","2024-12-19 17:26:18","0","Anonymized","100","1112","1","2024-12-19 17:26:18","R_5zDvL9JQo2t48cp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","BA2BCA7CCB1C4030859B5BC1E915D44D","4682-8440-9968-6943","","","","","0","0","0","100","0","100","0","90","5","100","0","","","I'm not really sure, but I guess how comfortable you can get with a chatbot and how much you might share over a short period of time.","2","1","","3","","40","4","","30","BA2BCA7CCB1C4030859B5BC1E915D44D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 16:43:00","2024-12-19 17:26:20","0","Anonymized","100","2599","1","2024-12-19 17:26:21","R_6qVVQ7Kfdwxhdlx","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","C7BFDAB929524E15B55FB2BE5526071A","1988-2681-5760-8728","","","","","27","0","45","76","16","82","17","61","18","78","23","","","how frustrated and angry a person feels after having to talk to an AI about math and grammar for 15 minutes.","1","2","","3","","46","5","","82","C7BFDAB929524E15B55FB2BE5526071A","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 17:04:33","2024-12-19 17:26:37","0","Anonymized","100","1323","1","2024-12-19 17:26:37","R_6Cg1JdBbXBPr4Qb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","69E238ED438645E09EF17189005AAB72","1092-6295-4830-1631","","","","","33","47","45","88","1","58","6","74","45","91","1","","","study the impact of chatting with an AI bot on mood","1","1","","3","","43","4","","97","69E238ED438645E09EF17189005AAB72","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 17:06:39","2024-12-19 17:26:38","0","Anonymized","100","1198","1","2024-12-19 17:26:38","R_5ZHnWpqvnrquol0","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","AD5993CF4D3C4DCC8A62F2D5EE70755D","4925-9430-6148-2536","","","","","0","0","23","100","0","100","0","100","0","100","0","","","How people interact with an AI and how they feel afterwards.","2","1","","3","","27","3","","72","AD5993CF4D3C4DCC8A62F2D5EE70755D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-19 17:08:39","2024-12-19 17:26:52","0","Anonymized","100","1092","1","2024-12-19 17:26:52","R_71NlKY0wxw6VkgU","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6CC9B9CD54704ADB8CA8B7425856FED3","0442-8448-2635-4843","","","","","92","0","80","100","0","100","0","100","0","10","90","","","how long it takes people to get frustrated with AI","2","2","","3","","67","4","","2","6CC9B9CD54704ADB8CA8B7425856FED3","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 17:01:31","2024-12-19 17:27:03","0","Anonymized","100","1531","1","2024-12-19 17:27:03","R_3pMHVeWMuYoPYok","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","D7D05169A740446D840874A0CC99131A","8917-6899-4300-7438","","","","","32","34","7","66","39","62","35","55","26","62","32","","","Our ability to converse with AI.","1","1","","3","","29","7","","75","D7D05169A740446D840874A0CC99131A","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-19 17:04:14","2024-12-19 17:27:11","0","Anonymized","100","1377","1","2024-12-19 17:27:11","R_1lmY3Mx4TOXRKRh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4C996CBA7A25444D9FFBD5938F22D79E","1113-4843-5647-9934","","","","","95","0","90","85","0","0","100","100","0","100","0","","","AI was very limited and I think it was testing to see if I could carry on a conversation within certain parameters. ","1","2","","3","","52","2","","100","4C996CBA7A25444D9FFBD5938F22D79E","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
