"","X","conversation","start_time","duration_in_mins","human_word_amt","turns","chatbot_word_amt","id","contains_loneliness_dict","detected_loneliness_msgs","full_conversation","loneliness_message_pairs","contains_loneliness_llm"
"611",610,"Anonymized","2022-02-22 04:25:13",4.18,97,24,109,"WYBVC2384J_2022-02-22 04:25:13","False","","Anonymized","Anonymized",0
"612",611,"Anonymized","2022-02-22 06:53:38",6.65,119,24,154,"WYBWRL9D7E_2022-02-22 06:53:38","False","","Anonymized","Anonymized",0
"613",612,"Anonymized","2022-02-22 03:23:04",3.87,95,24,116,"WYBXZHKVBG_2022-02-22 03:23:04","False","","Anonymized","Anonymized",0
"614",613,"Anonymized","2022-02-22 01:27:21",8.38,132,24,157,"WYD1RNE4UB_2022-02-22 01:27:21","True","Anonymized","Anonymized","Anonymized",0
"615",614,"Anonymized","2022-02-22 16:53:43",5.22,68,24,81,"WYD45N8OEL_2022-02-22 16:53:43","False","","Anonymized","Anonymized",0
"616",615,"Anonymized","2022-02-22 01:27:11",8.37,157,24,128,"WYD5LIPV4W_2022-02-22 01:27:11","False","","Anonymized","Anonymized",0
"617",616,"Anonymized","2022-02-22 01:13:52",4.53,73,24,89,"WYD83NZB49_2022-02-22 01:13:52","False","","Anonymized","Anonymized",0
"618",617,"Anonymized","2022-02-22 06:26:03",3.72,60,24,101,"WYDCF1CLJB_2022-02-22 06:26:03","False","","Anonymized","Anonymized",0
"619",618,"Anonymized","2022-02-22 22:33:12",5.83,90,24,121,"WYDLORF19J_2022-02-22 22:33:12","False","","Anonymized","Anonymized",0
"620",619,"Anonymized","2022-02-22 04:51:50",23.6,65,24,97,"WYDOIJ1N4Y_2022-02-22 04:51:50","False","","Anonymized","Anonymized",0
"621",620,"Anonymized","2022-02-22 22:42:19",3.57,94,24,98,"WYDRNXC53O_2022-02-22 22:42:19","False","","Anonymized","Anonymized",0
"622",621,"Anonymized","2022-02-22 00:11:03",4.45,88,24,121,"WYDSWL41TO_2022-02-22 00:11:03","False","","Anonymized","Anonymized",0
"623",622,"Anonymized","2022-02-22 05:24:50",3.5,71,24,99,"WYDWAU1ZAN_2022-02-22 05:24:50","False","","Anonymized","Anonymized",0
"624",623,"Anonymized","2022-02-22 04:51:27",8.2,90,25,97,"AYACZ8OOYH_2022-02-22 04:51:27","False","","Anonymized","Anonymized",0
"625",624,"Anonymized","2022-02-22 02:28:42",12.9,162,25,160,"AYAHJW3RFA_2022-02-22 02:28:42","False","","Anonymized","Anonymized",0
"626",625,"Anonymized","2022-02-22 21:59:53",2.97,84,25,83,"AYAKA7QNJY_2022-02-22 21:59:53","False","","Anonymized","Anonymized",0
"627",626,"Anonymized","2022-02-22 02:29:46",13.1,137,25,98,"AYAWX531ZV_2022-02-22 02:29:46","False","","Anonymized","Anonymized",0
"628",627,"Anonymized","2022-02-22 17:38:12",12.45,69,25,86,"MCD3O7P7RY_2022-02-22 17:38:12","False","","Anonymized","Anonymized",0
"629",628,"Anonymized","2022-02-22 02:01:36",8.77,57,25,104,"MCDA6V94ZN_2022-02-22 02:01:36","False","","Anonymized","Anonymized",0
"630",629,"Anonymized","2022-02-22 05:46:42",6.48,81,25,114,"MCGOGRRH2E_2022-02-22 05:46:42","False","","Anonymized","Anonymized",0
"631",630,"Anonymized","2022-02-22 03:07:30",6.72,159,25,116,"WXB1E1D5DK_2022-02-22 03:07:30","False","","Anonymized","Anonymized",0
"632",631,"Anonymized","2022-02-22 17:51:41",22.2,77,25,105,"WXBBJYL2RB_2022-02-22 17:51:41","False","","Anonymized","Anonymized",0
"633",632,"Anonymized","2022-02-22 18:49:28",7,67,25,86,"WXBNUBJRKB_2022-02-22 18:49:28","False","","Anonymized","Anonymized",0
"634",633,"Anonymized","2022-02-22 01:00:39",14.58,64,25,102,"WXBVA1KTKA_2022-02-22 01:00:39","False","","Anonymized","Anonymized",0
"635",634,"Anonymized","2022-02-22 16:31:20",3,87,25,149,"WXBYK6GG4S_2022-02-22 16:31:20","False","","Anonymized","Anonymized",0
"636",635,"Anonymized","2022-02-22 15:40:57",10.35,78,25,123,"WXBYQZ4Y65_2022-02-22 15:40:57","False","","Anonymized","Anonymized",0
"637",636,"Anonymized","2022-02-22 04:53:31",2.58,52,17,76,"WXI4AN9VVT_2022-02-22 04:53:31","False","","Anonymized","Anonymized",0
"638",637,"Anonymized","2022-02-22 06:16:34",1.68,27,8,26,"WXI4AN9VVT_2022-02-22 06:16:34","False","","Anonymized","Anonymized",0
"639",638,"Anonymized","2022-02-22 01:25:09",12.08,80,24,106,"WXIDWS48L7_2022-02-22 01:25:09","False","","Anonymized","Anonymized",0
"640",639,"Anonymized","2022-02-22 21:22:05",0,2,1,3,"WXIDWS48L7_2022-02-22 21:22:05","False","","Anonymized","Anonymized",0
"641",640,"Anonymized","2022-02-22 00:00:04",5.05,151,25,153,"WXIP4G5LDI_2022-02-22 00:00:04","False","","Anonymized","Anonymized",0
"642",641,"Anonymized","2022-02-22 04:10:07",6.78,83,25,135,"WYB1WNUY2Q_2022-02-22 04:10:07","False","","Anonymized","Anonymized",0
"643",642,"Anonymized","2022-02-22 16:58:01",5.15,104,25,112,"WYB3SEALXT_2022-02-22 16:58:01","False","","Anonymized","Anonymized",0
"644",643,"Anonymized","2022-02-22 03:27:09",15.35,150,25,112,"WYBIAGO9Q6_2022-02-22 03:27:09","False","","Anonymized","Anonymized",0
"645",644,"Anonymized","2022-02-22 05:55:08",5.98,87,25,157,"WYBJPTC7IT_2022-02-22 05:55:08","False","","Anonymized","Anonymized",0
"646",645,"Anonymized","2022-02-22 00:48:15",0,1,1,6,"WYBR7O5HBW_2022-02-22 00:48:15","False","","Anonymized","Anonymized",0
"647",646,"Anonymized","2022-02-22 02:34:37",42.3,91,24,262,"WYBR7O5HBW_2022-02-22 02:34:37","False","","Anonymized","Anonymized",0
"648",647,"Anonymized","2022-02-22 22:32:20",3.92,85,25,87,"WYBWOJLI5C_2022-02-22 22:32:20","False","","Anonymized","Anonymized",0
"649",648,"Anonymized","2022-02-22 02:10:21",4.57,63,25,114,"WYDDE8MM7Z_2022-02-22 02:10:21","False","","Anonymized","Anonymized",0
"650",649,"Anonymized","2022-02-22 19:08:17",13.22,75,25,108,"WYDKY41I2F_2022-02-22 19:08:17","False","","Anonymized","Anonymized",0
"651",650,"Anonymized","2022-02-22 18:51:30",8.75,110,25,116,"WYDL5DIFX9_2022-02-22 18:51:30","False","","Anonymized","Anonymized",0
"652",651,"Anonymized","2022-02-22 03:08:08",4.25,72,25,96,"WYDN5XL3AY_2022-02-22 03:08:08","False","","Anonymized","Anonymized",0
"653",652,"Anonymized","2022-02-22 16:32:14",5.92,71,25,112,"WYDS8BKQTG_2022-02-22 16:32:14","False","","Anonymized","Anonymized",0
"654",653,"Anonymized","2022-02-22 02:29:47",4.05,78,26,103,"AYA2W1PX8C_2022-02-22 02:29:47","False","","Anonymized","Anonymized",0
"655",654,"Anonymized","2022-02-22 13:54:51",5.12,119,26,113,"AYA32ZVEI6_2022-02-22 13:54:51","False","","Anonymized","Anonymized",0
"656",655,"Anonymized","2022-02-22 05:37:20",9.28,100,26,104,"AYAAL2C9GF_2022-02-22 05:37:20","False","","Anonymized","Anonymized",0
"657",656,"Anonymized","2022-02-22 18:04:27",7.2,69,26,68,"AYAWRIC1NT_2022-02-22 18:04:27","False","","Anonymized","Anonymized",0
"658",657,"Anonymized","2022-02-22 23:23:23",10.75,89,26,102,"MCGI45GEGQ_2022-02-22 23:23:23","False","","Anonymized","Anonymized",0
"659",658,"Anonymized","2022-02-22 04:06:42",5.65,95,26,120,"WXB17B6SL3_2022-02-22 04:06:42","False","","Anonymized","Anonymized",0
"660",659,"Anonymized","2022-02-22 22:03:36",3.32,82,26,134,"WXBGFYKKRI_2022-02-22 22:03:36","False","","Anonymized","Anonymized",0
"661",660,"Anonymized","2022-02-22 15:58:52",3.63,53,17,68,"WXBHPZ9KW8_2022-02-22 15:58:52","False","","Anonymized","Anonymized",0
"662",661,"Anonymized","2022-02-22 20:05:33",2.62,34,9,34,"WXBHPZ9KW8_2022-02-22 20:05:33","False","","Anonymized","Anonymized",0
"663",662,"Anonymized","2022-02-22 15:07:07",4.47,103,26,159,"WXBNCCXUPR_2022-02-22 15:07:07","False","","Anonymized","Anonymized",0
"664",663,"Anonymized","2022-02-22 16:48:25",8.65,83,26,119,"WXD4IR9DDQ_2022-02-22 16:48:25","False","","Anonymized","Anonymized",0
"665",664,"Anonymized","2022-02-22 23:12:42",6.07,125,26,111,"WXDBFLQFVM_2022-02-22 23:12:42","False","","Anonymized","Anonymized",0
"666",665,"Anonymized","2022-02-22 11:16:35",3.08,81,26,110,"WYB2C9M5PD_2022-02-22 11:16:35","False","","Anonymized","Anonymized",0
"667",666,"Anonymized","2022-02-22 06:10:05",15.57,116,26,113,"WYB4QGMIWL_2022-02-22 06:10:05","False","","Anonymized","Anonymized",0
"668",667,"Anonymized","2022-02-22 04:32:31",12.22,71,23,103,"WYB72RANRX_2022-02-22 04:32:31","False","","Anonymized","Anonymized",0
"669",668,"Anonymized","2022-02-22 22:21:10",1,14,3,13,"WYB72RANRX_2022-02-22 22:21:10","False","","Anonymized","Anonymized",0
"670",669,"Anonymized","2022-02-22 22:32:04",24.9,164,26,103,"WYB9ZW2JV8_2022-02-22 22:32:04","False","","Anonymized","Anonymized",1
"671",670,"Anonymized","2022-02-22 16:32:02",17.65,48,17,61,"WYBAO3BI14_2022-02-22 16:32:02","False","","Anonymized","Anonymized",0
"672",671,"Anonymized","2022-02-22 18:43:37",5.33,26,9,37,"WYBAO3BI14_2022-02-22 18:43:37","False","","Anonymized","Anonymized",0
"673",672,"Anonymized","2022-02-22 17:03:30",21.03,97,26,82,"WYBBRP8Y9Z_2022-02-22 17:03:30","False","","Anonymized","Anonymized",0
"674",673,"Anonymized","2022-02-22 18:13:27",5.05,84,26,108,"WYBBW531FD_2022-02-22 18:13:27","False","","Anonymized","Anonymized",0
"675",674,"Anonymized","2022-02-22 00:54:07",6.35,145,26,135,"WYBCI6P6QK_2022-02-22 00:54:07","False","","Anonymized","Anonymized",0
"676",675,"Anonymized","2022-02-22 15:19:01",15.48,90,26,118,"WYBDO64DBD_2022-02-22 15:19:01","False","","Anonymized","Anonymized",0
"677",676,"Anonymized","2022-02-22 20:53:47",3.63,95,26,97,"WYBF6QE5Q2_2022-02-22 20:53:47","False","","Anonymized","Anonymized",0
"678",677,"Anonymized","2022-02-22 15:41:40",4.28,90,26,101,"WYBR338I7R_2022-02-22 15:41:40","False","","Anonymized","Anonymized",0
"679",678,"Anonymized","2022-02-22 11:23:55",19.8,153,26,193,"WYBSWQNGPW_2022-02-22 11:23:55","False","","Anonymized","Anonymized",0
"680",679,"Anonymized","2022-02-22 05:37:32",6.7,105,26,134,"WYDD3S86Y4_2022-02-22 05:37:32","False","","Anonymized","Anonymized",0
"681",680,"Anonymized","2022-02-22 06:28:17",3.83,95,26,106,"WYDH4CMLGE_2022-02-22 06:28:17","False","","Anonymized","Anonymized",0
"682",681,"Anonymized","2022-02-22 00:00:15",19.05,138,26,389,"WYDKILR7ZF_2022-02-22 00:00:15","False","","Anonymized","Anonymized",0
"683",682,"Anonymized","2022-02-22 01:17:49",3.3,66,26,110,"WYDM65NPA8_2022-02-22 01:17:49","True","Anonymized","Anonymized","Anonymized",1
"684",683,"Anonymized","2022-02-22 17:40:58",4.32,104,26,126,"WYDTOUS2EW_2022-02-22 17:40:58","False","","Anonymized","Anonymized",0
"685",684,"Anonymized","2022-02-22 21:54:47",3.28,76,26,102,"WYDZDXS6VT_2022-02-22 21:54:47","False","","Anonymized","Anonymized",0
"686",685,"Anonymized","2022-02-22 04:53:56",7.9,145,27,129,"AYA5E222LU_2022-02-22 04:53:56","False","","Anonymized","Anonymized",0
"687",686,"Anonymized","2022-02-22 01:22:44",7.15,91,27,124,"AYA7AL6YCK_2022-02-22 01:22:44","False","","Anonymized","Anonymized",0
"688",687,"Anonymized","2022-02-22 08:19:05",9.07,162,27,142,"AYABN4DY9J_2022-02-22 08:19:05","False","","Anonymized","Anonymized",0
"689",688,"Anonymized","2022-02-22 13:52:57",6.92,38,8,31,"AYAEJTCU6M_2022-02-22 13:52:57","False","","Anonymized","Anonymized",0
"690",689,"Anonymized","2022-02-22 14:53:56",29.3,47,11,41,"AYAEJTCU6M_2022-02-22 14:53:56","False","","Anonymized","Anonymized",0
"691",690,"Anonymized","2022-02-22 17:19:29",4.18,15,8,26,"AYAEJTCU6M_2022-02-22 17:19:29","False","","Anonymized","Anonymized",0
"692",691,"Anonymized","2022-02-22 02:30:48",9.4,122,27,122,"AYAGZSECNZ_2022-02-22 02:30:48","False","","Anonymized","Anonymized",0
"693",692,"Anonymized","2022-02-22 22:26:16",5.65,113,27,107,"AYALBJH7SU_2022-02-22 22:26:16","False","","Anonymized","Anonymized",0
"694",693,"Anonymized","2022-02-22 17:16:21",4.52,69,27,135,"AYAW841MQ1_2022-02-22 17:16:21","False","","Anonymized","Anonymized",0
"695",694,"Anonymized","2022-02-22 06:35:10",6.47,83,27,120,"MCDBBX87MO_2022-02-22 06:35:10","False","","Anonymized","Anonymized",0
"696",695,"Anonymized","2022-02-22 23:22:19",11.7,111,27,95,"MCDHDCUNLP_2022-02-22 23:22:19","False","","Anonymized","Anonymized",0
"697",696,"Anonymized","2022-02-22 00:15:20",28.88,216,27,113,"MCDWHHTUFI_2022-02-22 00:15:20","False","","Anonymized","Anonymized",0
"698",697,"Anonymized","2022-02-22 17:26:15",42.13,88,27,102,"MCGDV1LW7K_2022-02-22 17:26:15","False","","Anonymized","Anonymized",0
"699",698,"Anonymized","2022-02-22 18:25:52",12,95,27,112,"MCGFBJN33Z_2022-02-22 18:25:52","False","","Anonymized","Anonymized",0
"700",699,"Anonymized","2022-02-22 16:27:29",11.47,119,27,132,"WXB5UZAPQ7_2022-02-22 16:27:29","False","","Anonymized","Anonymized",0
"701",700,"Anonymized","2022-02-22 16:42:29",6.77,67,27,175,"WXBRGRIEZW_2022-02-22 16:42:29","False","","Anonymized","Anonymized",0
"702",701,"Anonymized","2022-02-22 01:35:35",17.42,105,27,126,"WXBU9YWSGM_2022-02-22 01:35:35","False","","Anonymized","Anonymized",0
"703",702,"Anonymized","2022-02-22 02:55:57",5.28,101,27,97,"WXBZKVC3SG_2022-02-22 02:55:57","False","","Anonymized","Anonymized",0
"704",703,"Anonymized","2022-02-22 21:43:58",28,80,27,104,"WXDBHI2VMB_2022-02-22 21:43:58","False","","Anonymized","Anonymized",0
"705",704,"Anonymized","2022-02-22 11:08:21",9.98,116,27,98,"WXDBNH2LGK_2022-02-22 11:08:21","False","","Anonymized","Anonymized",0
"706",705,"Anonymized","2022-02-22 22:14:00",3.98,90,27,96,"WYB4IJWUCK_2022-02-22 22:14:00","False","","Anonymized","Anonymized",0
"707",706,"Anonymized","2022-02-22 22:45:55",4.93,110,27,114,"WYB7EQ4DKC_2022-02-22 22:45:55","False","","Anonymized","Anonymized",0
"708",707,"Anonymized","2022-02-22 00:46:32",6.1,70,27,81,"WYBA16WXHG_2022-02-22 00:46:32","False","","Anonymized","Anonymized",0
"709",708,"Anonymized","2022-02-22 08:04:35",24.82,94,27,113,"WYBLCT5ELJ_2022-02-22 08:04:35","False","","Anonymized","Anonymized",0
"710",709,"Anonymized","2022-02-22 17:07:02",0.2,5,2,9,"WYBW6RNJ95_2022-02-22 17:07:02","False","","Anonymized","Anonymized",0
"711",710,"Anonymized","2022-02-22 20:04:43",20.92,63,25,122,"WYBW6RNJ95_2022-02-22 20:04:43","False","","Anonymized","Anonymized",0
"712",711,"Anonymized","2022-02-22 03:17:48",14.92,66,27,97,"WYD5EVH3FK_2022-02-22 03:17:48","False","","Anonymized","Anonymized",0
"713",712,"Anonymized","2022-02-22 17:18:53",7.93,123,28,119,"AYAP6S3DQ1_2022-02-22 17:18:53","False","","Anonymized","Anonymized",0
"714",713,"Anonymized","2022-02-22 12:56:36",6.2,116,25,113,"AYAV1FNWAW_2022-02-22 12:56:36","False","","Anonymized","Anonymized",0
"715",714,"Anonymized","2022-02-22 13:34:14",0.43,12,3,10,"AYAV1FNWAW_2022-02-22 13:34:14","False","","Anonymized","Anonymized",0
"716",715,"Anonymized","2022-02-22 21:09:08",10.93,89,28,118,"MCDHFXMW5K_2022-02-22 21:09:08","False","","Anonymized","Anonymized",0
"717",716,"Anonymized","2022-02-22 23:49:10",10.53,161,28,139,"MCDK3OB62P_2022-02-22 23:49:10","False","","Anonymized","Anonymized",0
"718",717,"Anonymized","2022-02-22 02:01:16",0.53,15,3,10,"MCGLO591LO_2022-02-22 02:01:16","False","","Anonymized","Anonymized",0
"719",718,"Anonymized","2022-02-22 13:15:45",9.82,72,25,97,"MCGLO591LO_2022-02-22 13:15:45","False","","Anonymized","Anonymized",0
"720",719,"Anonymized","2022-02-22 20:54:43",8.3,82,28,134,"WXB17J9IZP_2022-02-22 20:54:43","False","","Anonymized","Anonymized",0
"721",720,"Anonymized","2022-02-22 22:45:19",4.07,78,28,107,"WXB76MO435_2022-02-22 22:45:19","False","","Anonymized","Anonymized",0
"722",721,"Anonymized","2022-02-22 00:01:30",8.65,75,28,124,"WXB7A42WKL_2022-02-22 00:01:30","False","","Anonymized","Anonymized",0
"723",722,"Anonymized","2022-02-22 03:47:54",6.85,92,28,93,"WXBBV84ZR3_2022-02-22 03:47:54","False","","Anonymized","Anonymized",0
"724",723,"Anonymized","2022-02-22 00:24:56",1.92,48,17,81,"WXBJFDTIB4_2022-02-22 00:24:56","False","","Anonymized","Anonymized",0
"725",724,"Anonymized","2022-02-22 20:28:21",1.13,25,11,64,"WXBJFDTIB4_2022-02-22 20:28:21","True","Anonymized","Anonymized","Anonymized",0
"726",725,"Anonymized","2022-02-22 02:54:17",8.37,79,15,67,"WXBVFN7YQ4_2022-02-22 02:54:17","False","","Anonymized","Anonymized",0
"727",726,"Anonymized","2022-02-22 03:34:33",8.58,57,13,51,"WXBVFN7YQ4_2022-02-22 03:34:33","False","","Anonymized","Anonymized",0
"728",727,"Anonymized","2022-02-22 18:40:10",32.83,66,27,86,"WXD62VFF4I_2022-02-22 18:40:10","False","","Anonymized","Anonymized",0
"729",728,"Anonymized","2022-02-22 21:41:30",0,1,1,3,"WXD62VFF4I_2022-02-22 21:41:30","False","","Anonymized","Anonymized",0
"730",729,"Anonymized","2022-02-22 08:09:29",12.4,144,28,140,"WXDGYZAI5W_2022-02-22 08:09:29","False","","Anonymized","Anonymized",0
"731",730,"Anonymized","2022-02-22 01:11:30",9.75,130,28,134,"WYB9MBMHTC_2022-02-22 01:11:30","False","","Anonymized","Anonymized",0
"732",731,"Anonymized","2022-02-22 02:33:41",3.43,107,28,110,"WYBIWCBBJN_2022-02-22 02:33:41","False","","Anonymized","Anonymized",0
"733",732,"Anonymized","2022-02-22 22:57:35",19.73,91,28,120,"WYBNL2WRY6_2022-02-22 22:57:35","False","","Anonymized","Anonymized",0
"734",733,"Anonymized","2022-02-22 18:32:04",4.5,117,28,112,"WYBQ4O5HY9_2022-02-22 18:32:04","False","","Anonymized","Anonymized",0
"735",734,"Anonymized","2022-02-22 17:15:36",18.33,104,28,116,"WYBU3GZM2P_2022-02-22 17:15:36","False","","Anonymized","Anonymized",0
"736",735,"Anonymized","2022-02-22 06:17:58",7.22,77,28,141,"WYDJWWYOIP_2022-02-22 06:17:58","False","","Anonymized","Anonymized",0
"737",736,"Anonymized","2022-02-22 22:56:40",9.57,70,28,99,"WYDM1IXBSU_2022-02-22 22:56:40","False","","Anonymized","Anonymized",0
"738",737,"Anonymized","2022-02-22 19:02:28",5.23,81,28,122,"WYDPQJRRC2_2022-02-22 19:02:28","False","","Anonymized","Anonymized",0
"739",738,"Anonymized","2022-02-22 16:17:48",11.35,107,28,141,"WYDQ7DXYVY_2022-02-22 16:17:48","False","","Anonymized","Anonymized",0
"740",739,"Anonymized","2022-02-22 01:50:17",3.23,70,25,79,"WYDTSTWI53_2022-02-22 01:50:17","False","","Anonymized","Anonymized",0
"741",740,"Anonymized","2022-02-22 03:24:18",0.18,5,3,7,"WYDTSTWI53_2022-02-22 03:24:18","False","","Anonymized","Anonymized",0
"742",741,"Anonymized","2022-02-22 01:28:06",13.32,54,16,76,"WYDUCFFCFQ_2022-02-22 01:28:06","False","","Anonymized","Anonymized",0
"743",742,"Anonymized","2022-02-22 03:05:22",2.57,22,12,38,"WYDUCFFCFQ_2022-02-22 03:05:22","False","","Anonymized","Anonymized",0
"744",743,"Anonymized","2022-02-22 19:50:47",7.43,109,28,147,"WYDVEQJTNN_2022-02-22 19:50:47","False","","Anonymized","Anonymized",0
"745",744,"Anonymized","2022-02-22 21:59:59",5.25,155,29,79,"AYA6IKCIDD_2022-02-22 21:59:59","False","","Anonymized","Anonymized",0
"746",745,"Anonymized","2022-02-22 19:28:08",23.15,149,29,129,"AYA8KZ57ZP_2022-02-22 19:28:08","True","Anonymized","Anonymized","Anonymized",0
"747",746,"Anonymized","2022-02-22 02:59:17",14.72,122,29,118,"AYA9O1COGK_2022-02-22 02:59:17","False","","Anonymized","Anonymized",0
"748",747,"Anonymized","2022-02-22 21:54:30",10.25,154,29,187,"AYAE92F81A_2022-02-22 21:54:30","False","","Anonymized","Anonymized",0
"749",748,"Anonymized","2022-02-22 21:22:44",5.23,81,29,106,"MCD7QJH6NY_2022-02-22 21:22:44","False","","Anonymized","Anonymized",0
"750",749,"Anonymized","2022-02-22 21:20:24",4.98,81,29,92,"MCDCA46V9J_2022-02-22 21:20:24","False","","Anonymized","Anonymized",0
"751",750,"Anonymized","2022-02-22 00:25:11",9.13,110,29,123,"MCDE72M21B_2022-02-22 00:25:11","False","","Anonymized","Anonymized",0
"752",751,"Anonymized","2022-02-22 17:46:42",72.33,80,29,109,"MCGQZUAZ3L_2022-02-22 17:46:42","False","","Anonymized","Anonymized",0
"753",752,"Anonymized","2022-02-22 20:23:33",5.2,91,29,127,"WXB5KDVCGF_2022-02-22 20:23:33","False","","Anonymized","Anonymized",0
"754",753,"Anonymized","2022-02-22 13:36:53",7.1,100,29,117,"WXB6BM4GTC_2022-02-22 13:36:53","False","","Anonymized","Anonymized",0
"755",754,"Anonymized","2022-02-22 00:25:01",4.38,95,29,120,"WXBFSFPW12_2022-02-22 00:25:01","False","","Anonymized","Anonymized",0
"756",755,"Anonymized","2022-02-22 18:52:51",5.45,83,29,111,"WXBHLMJXYD_2022-02-22 18:52:51","False","","Anonymized","Anonymized",0
"757",756,"Anonymized","2022-02-22 19:15:40",19.97,99,29,131,"WXBKHMI37S_2022-02-22 19:15:40","False","","Anonymized","Anonymized",0
"758",757,"Anonymized","2022-02-22 03:52:48",22.97,82,29,153,"WXBTKAEKB9_2022-02-22 03:52:48","False","","Anonymized","Anonymized",0
"759",758,"Anonymized","2022-02-22 03:09:12",21.23,86,29,119,"WXBUAXNVM5_2022-02-22 03:09:12","False","","Anonymized","Anonymized",0
"760",759,"Anonymized","2022-02-22 03:46:50",18.4,229,29,99,"WXBWIXGVGI_2022-02-22 03:46:50","False","","Anonymized","Anonymized",0
"761",760,"Anonymized","2022-02-22 16:38:39",8.1,129,29,127,"WXBX6AV9QE_2022-02-22 16:38:39","False","","Anonymized","Anonymized",0
"762",761,"Anonymized","2022-02-22 15:23:02",39.63,123,29,133,"WXBYAR9LCL_2022-02-22 15:23:02","False","","Anonymized","Anonymized",1
"763",762,"Anonymized","2022-02-22 18:56:17",10.87,125,29,147,"WYB6XD85P4_2022-02-22 18:56:17","False","","Anonymized","Anonymized",0
"764",763,"Anonymized","2022-02-22 04:36:53",8.43,82,29,108,"WYBCSG86VQ_2022-02-22 04:36:53","False","","Anonymized","Anonymized",0
"765",764,"Anonymized","2022-02-22 03:59:28",9.3,126,29,133,"WYBM6AX4HU_2022-02-22 03:59:28","False","","Anonymized","Anonymized",0
"766",765,"Anonymized","2022-02-22 04:58:38",6.03,151,29,131,"WYBYHXYBNB_2022-02-22 04:58:38","False","","Anonymized","Anonymized",0
"767",766,"Anonymized","2022-02-22 14:35:43",38.85,123,29,109,"WYBZ8W2DNZ_2022-02-22 14:35:43","False","","Anonymized","Anonymized",0
"768",767,"Anonymized","2022-02-22 03:06:25",14.85,87,29,114,"WYD1BRBWR1_2022-02-22 03:06:25","False","","Anonymized","Anonymized",0
"769",768,"Anonymized","2022-02-22 21:30:36",3.65,94,29,126,"WYD5LW3S5R_2022-02-22 21:30:36","False","","Anonymized","Anonymized",0
"770",769,"Anonymized","2022-02-22 06:21:38",4.2,78,29,173,"WYDDEKH9IE_2022-02-22 06:21:38","False","","Anonymized","Anonymized",0
"771",770,"Anonymized","2022-02-22 02:58:31",14.9,79,29,142,"WYDGKGE3ZD_2022-02-22 02:58:31","False","","Anonymized","Anonymized",0
