ParticipantId,StartTime (Europe/Istanbul),CompletionTime (Europe/Istanbul),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Gender,Country Of Residence,Household Income,Race,Employment Status
98F1F2ACBEEF441A9A454C5FFDFCCB3B,04/15/2024 02:24:43 PM,04/15/2024 02:42:50 PM,Redirect,,0.3,15.7,0.00,Approved,46,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Information Technology,Married,Democrat,Man,United States,"$200,000-$224,999",Chinese,Full-time
313D5A48FBD34691B2344B3E18E43216,04/15/2024 02:24:45 PM,04/15/2024 02:25:17 PM,Redirect,,0.3,15,0.00,Approved,38,"Bachelor's degree (for example: BA, AB, BS)",Female,I’d Rather Not Say,In a relationship,Republican,Woman,United States,"$30,000-$39,999",White,Part-time
D7D05169A740446D840874A0CC99131A,04/15/2024 02:24:47 PM,04/15/2024 02:25:19 PM,Redirect,,0.3,15,0.00,Approved,28,"Doctorate degree (for example: PhD, EdD)",Male,Medicine,In a civil union/partnership,Democrat,Man,United States,"$100,000-$124,999",White,Full-time
1B3349FEB84B49448B22111C56E09563,04/15/2024 02:24:58 PM,04/15/2024 02:25:25 PM,Redirect,,0.3,15,0.00,Approved,30,"Bachelor's degree (for example: BA, AB, BS)",Female,Marketing and Sales,Married,Democrat,Woman,United States,"$90,000-$99,999",Black or African American,Full-time
AF33F003A3A54828BD839D51631828D2,04/15/2024 02:26:22 PM,04/15/2024 02:46:15 PM,Redirect,,0.3,15.7,0.00,Approved,54,"Associate degree (for example: AA, AS)",Male,Other,Single,Democrat,Man,United States,"$10,000-$19,999",Black or African American,Unemployed
86D6F199CF644998A679A971B7A7305B,04/15/2024 02:26:24 PM,04/15/2024 02:26:57 PM,Redirect,,0.3,15,0.00,Approved,53,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Married,Independent,Man,United States,"$70,000-$79,999",White,Full-time
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,04/15/2024 02:27:35 PM,04/15/2024 02:28:22 PM,Redirect,,0.3,15,0.00,Approved,71,"Some college, but no degree",Female,Retired,Married,Democrat,Woman,United States,"$50,000-$59,999",White,Retired
3815EF1D26874BBEB7DCEF0527F112C7,04/15/2024 02:28:05 PM,04/15/2024 02:29:11 PM,Redirect,,0.3,15,0.00,Approved,48,"Bachelor's degree (for example: BA, AB, BS)",Male,Manufacturing,Married,Republican,Man,United States,"$70,000-$79,999",White,Full-time
8AA3A2F9DF504339A83EA2DE6E11CA91,04/15/2024 02:29:07 PM,04/15/2024 02:46:10 PM,Redirect,,0.3,15.7,0.00,Approved,36,"Associate degree (for example: AA, AS)",Female,Arts,Married,Democrat,Non-binary,United States,"$10,000-$19,999",White,"Not in paid work (e.g., homemaker, disabled)"
B78CC999DC4142FDB88FE71548108249,04/15/2024 02:29:20 PM,04/15/2024 02:30:09 PM,Redirect,,0.3,15,0.00,Approved,46,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,"Transportation, Distribution & Logistics",Married,Republican,Man,United States,"$175,000-$199,999",White,Full-time
D750FA1C2DAA4EB58460A5CB61135D75,04/15/2024 02:30:14 PM,04/15/2024 02:30:35 PM,Redirect,,0.3,15,0.00,Approved,37,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Married,Republican,Man,United States,"$150,0000-$174,999",White,Full-time
CAD2D567F9CD4F55B1D8080285E24044,04/15/2024 02:30:44 PM,04/15/2024 02:49:26 PM,Redirect,,0.3,15.7,0.00,Approved,47,"Some college, but no degree",Male,Other,In a relationship,Independent,Man,United States,Prefer not to say,An ethnicity not listed here,Business Owner
5D813682EF7A48A88626C612BD1EE952,04/15/2024 02:30:46 PM,04/15/2024 02:53:32 PM,Redirect,,0.3,15.7,0.00,Approved,36,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a civil union/partnership,Republican,Woman,United States,"$100,000-$124,999",White,Full-time
3CF8B7D1D7BB43C1AD2A37CAA14D109A,04/15/2024 02:32:21 PM,04/15/2024 02:32:39 PM,Redirect,,0.3,15,0.00,Approved,52,"Some college, but no degree",Female,Other,Married,Republican,Woman,United States,"$60,000-$69,999",White,"Not in paid work (e.g., homemaker, disabled)"
A3980FB12E25421DB75056DCBCE36285,04/15/2024 02:32:40 PM,04/15/2024 02:33:09 PM,Redirect,,0.3,15,0.00,Approved,35,"Bachelor's degree (for example: BA, AB, BS)",Male,Arts,Single,Republican,Man,United States,"$20,000-$29,999",White,Business Owner
74AF200637384EC79071D83472997B5B,04/15/2024 02:32:59 PM,04/15/2024 02:33:36 PM,Redirect,,0.3,15,0.00,Approved,44,"Some college, but no degree",Male,Information Technology,Married,Democrat,Man,United States,"$50,000-$59,999",White,Business Owner
6E33511650414D8D89EB66E55518885F,04/15/2024 02:33:40 PM,04/15/2024 02:34:15 PM,Redirect,,0.3,15,0.00,Approved,42,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Republican,Woman,United States,"$80,000-$89,999",White,"Not in paid work (e.g., homemaker, disabled)"
E33BCFDCFB54482A9AB5822BDC4ADCC6,04/15/2024 02:33:40 PM,04/15/2024 02:50:04 PM,Redirect,,0.3,15.7,0.00,Approved,35,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Manufacturing,Married,Democrat,Man,United States,"$150,0000-$174,999",White,Full-time
45D9B639509C4A72847A2C8D33D67C28,04/15/2024 02:35:06 PM,04/15/2024 02:52:11 PM,Redirect,,0.3,15.7,0.00,Approved,32,High school graduate - high school diploma or the equivalent (for example: GED),Male,Other,Single,Democrat,Man,United States,"$20,000-$29,999",White,Business Owner
087A023CBE6E4BFA8188F55ABB817DFB,04/15/2024 02:35:09 PM,04/15/2024 02:35:33 PM,Redirect,,0.3,15,0.00,Approved,39,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Married,Democrat,Man,United States,"$90,000-$99,999",White,Full-time
678C8BA851524B3BB77BA63C400DA3ED,04/15/2024 02:36:06 PM,04/15/2024 02:36:50 PM,Redirect,,0.3,15,0.00,Approved,41,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Divorced,Republican,Woman,United States,"$30,000-$39,999",White,Full-time
8FAC28A2D7694DE0BBC3FCF3543A1042,04/15/2024 02:36:06 PM,04/15/2024 03:13:36 PM,Redirect,,0.3,15.7,0.00,Approved,41,High school graduate - high school diploma or the equivalent (for example: GED),Female,Hospitality & Tourism,In a relationship,Democrat,Woman,United States,"$70,000-$79,999",White,Full-time
029CA0B03A3E4C5E97214F17651C4E58,04/15/2024 02:36:15 PM,04/15/2024 02:36:52 PM,Redirect,,0.3,15,0.00,Approved,32,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a civil union/partnership,Democrat,Woman,United States,"$90,000-$99,999",White,Full-time
0A44287365B0487FA1EFBDFEFC4B2636,04/15/2024 02:36:32 PM,04/15/2024 02:37:00 PM,Redirect,,0.3,15,0.00,Approved,58,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Finance,Married,Democrat,Man,United States,"$250,000 or more",White,Full-time
CEF90A9750A14975A1635F511125E26C,04/15/2024 02:38:43 PM,04/15/2024 02:39:47 PM,Redirect,,0.3,15,0.00,Approved,46,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Information Technology,Married,Democrat,Woman,United States,"$90,000-$99,999",White,Full-time
AF490B61965E48C18F2E6FA04077A84D,04/15/2024 02:39:25 PM,04/15/2024 02:56:40 PM,Redirect,,0.3,15.7,0.00,Approved,32,"Bachelor's degree (for example: BA, AB, BS)",Male,"Transportation, Distribution & Logistics",Married,Republican,Man,United States,"$50,000-$59,999",White,Full-time
533DAC5171CB465BB97738A816ABCFBF,04/15/2024 02:39:40 PM,04/15/2024 02:40:01 PM,Redirect,,0.3,15,0.00,Approved,24,"Bachelor's degree (for example: BA, AB, BS)",Male,Business Management & Administration,Single,Independent,Man,United States,"$100,000-$124,999",White,Full-time
B5DDA814AAA24F87924B5E6ABA505559,04/15/2024 02:40:14 PM,04/15/2024 02:59:38 PM,Redirect,,0.3,15.7,0.00,Approved,54,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Married,Republican,Woman,United States,"$60,000-$69,999",White,Full-time
CEF983DB1EC143EA9AF03F616A805184,04/15/2024 02:40:23 PM,04/15/2024 03:00:35 PM,Redirect,,0.3,15.7,0.00,Approved,47,"Associate degree (for example: AA, AS)",Male,Information Technology,Married,Republican,Man,United States,"$60,000-$69,999",White,Full-time
89EA36AFC195405AA51A158950DE4D3C,04/15/2024 02:41:13 PM,04/15/2024 02:42:17 PM,Redirect,,0.3,15,0.00,Approved,48,"Bachelor's degree (for example: BA, AB, BS)",Male,Retail,Married,Republican,Man,United States,"$100,000-$124,999",White,Full-time
52E21B09B34E45B3B6471D70AAD8F69E,04/15/2024 02:43:06 PM,04/15/2024 03:01:30 PM,Redirect,,0.3,15.7,0.00,Approved,39,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Single,Democrat,Woman,United States,"$20,000-$29,999",White,"Not in paid work (e.g., homemaker, disabled)"
CA9502E3CD584A3AB329008A2D2D2C9D,04/15/2024 02:43:19 PM,04/15/2024 02:44:15 PM,Redirect,,0.3,15,0.00,Approved,44,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Democrat,Woman,United States,"$150,0000-$174,999",White,"Not in paid work (e.g., homemaker, disabled)"
B02BB718D8624B148972D506180307B3,04/15/2024 02:43:30 PM,04/15/2024 02:45:28 PM,Redirect,,0.3,15,0.00,Approved,60,"Doctorate degree (for example: PhD, EdD)",Male,"Science, Technology, Engineering & Mathematics",Divorced,Independent,Man,United States,"$50,000-$59,999",White,Business Owner
B79D445EB93F49078DD9D1AD49582BD2,04/15/2024 02:45:07 PM,04/15/2024 03:02:12 PM,Redirect,,0.3,15.7,0.00,Approved,36,High school graduate - high school diploma or the equivalent (for example: GED),Female,Marketing and Sales,Married,Democrat,Woman,United States,"$30,000-$39,999",White,Full-time
83F54A899B7B4F80BC673338351C070E,04/15/2024 02:46:03 PM,04/15/2024 02:47:31 PM,Redirect,,0.3,15,0.00,Approved,56,"Some college, but no degree",Male,Business Management & Administration,Single,Democrat,Man,United States,"$70,000-$79,999",White,Full-time
76A6A31DA16F423A8B9D9D63791511B2,04/15/2024 02:46:28 PM,04/15/2024 02:47:00 PM,Redirect,,0.3,15,0.00,Approved,41,"Bachelor's degree (for example: BA, AB, BS)",Female,Finance,Married,Democrat,Woman,United States,"$125,000-$149,999",White,Full-time
C8FE9659987D45BEB51AE883528C5534,04/15/2024 02:46:51 PM,04/15/2024 03:03:51 PM,Redirect,,0.3,15.7,0.00,Approved,28,"Bachelor's degree (for example: BA, AB, BS)",Female,I’d Rather Not Say,Married,Democrat,Woman,United States,"$20,000-$29,999",White,Unemployed
FDAAE79A59354B9BBB03C8081599B50E,04/15/2024 02:47:23 PM,04/15/2024 03:06:36 PM,Redirect,,0.3,15.7,0.00,Approved,39,"Bachelor's degree (for example: BA, AB, BS)",Male,Marketing and Sales,Married,Independent,Man,United States,"$100,000-$124,999",White,Full-time
087D9030446F4708A77326B5446D41EA,04/15/2024 02:49:14 PM,04/15/2024 02:50:20 PM,Redirect,,0.3,15,0.00,Approved,28,"Bachelor's degree (for example: BA, AB, BS)",Female,Retail,Single,Independent,Woman,United States,"$50,000-$59,999",Black or African American,Business Owner
FCC9089129714E70807D4D189BAA2C83,04/15/2024 02:49:36 PM,04/15/2024 03:08:26 PM,Redirect,,0.3,15.7,0.00,Approved,53,"Associate degree (for example: AA, AS)",Female,Retired,Married,Independent,Woman,United States,"$100,000-$124,999",White,Retired
D697DCF1D34A4B6B8D3B01E2FF8780CC,04/15/2024 02:50:03 PM,04/15/2024 02:50:31 PM,Redirect,,0.3,15,0.00,Approved,55,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,Single,Republican,Man,United States,"$175,000-$199,999",White,Full-time
EAAAEBFA94524E8F9583D354E056D324,04/15/2024 02:51:09 PM,04/15/2024 02:51:49 PM,Redirect,,0.3,15,0.00,Approved,54,"Bachelor's degree (for example: BA, AB, BS)",Female,Business Management & Administration,Married,Republican,Woman,United States,"$125,000-$149,999",White,Full-time
A247620E78444DE4885DEBEC395C965D,04/15/2024 02:51:16 PM,04/15/2024 02:52:47 PM,Redirect,,0.3,15,0.00,Approved,43,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,In a relationship,Republican,Man,United States,"$70,000-$79,999",Chinese,Business Owner
D15EA9A324CD48549432B58B4A7A169F,04/15/2024 02:52:03 PM,04/15/2024 02:52:46 PM,Redirect,,0.3,15,0.00,Approved,52,"Some college, but no degree",Female,Business Management & Administration,Divorced,Independent,Woman,United States,"$50,000-$59,999",White,Unemployed
6745E2644A214377A61801464B42633A,04/15/2024 02:53:52 PM,04/15/2024 03:18:02 PM,Redirect,,0.3,15.7,0.00,Approved,37,"Bachelor's degree (for example: BA, AB, BS)",Male,Architecture and Construction,Single,Republican,Man,United States,"$250,000 or more",White,Part-time
027F105EFD1C4D41941C0F2259B9F692,04/15/2024 02:54:21 PM,04/15/2024 02:56:38 PM,Redirect,,0.3,15,0.00,Approved,66,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Democrat,Woman,United States,"$20,000-$29,999",White,Part-time
31E0504C7F98409887CE0B649EC81D57,04/15/2024 02:55:45 PM,04/15/2024 03:16:33 PM,Redirect,,0.3,15.7,0.00,Approved,55,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Democrat,Woman,United States,"$60,000-$69,999",White,"Not in paid work (e.g., homemaker, disabled)"
B5FE6BC0A3D3462882D0389AC0C2EA3C,04/15/2024 02:56:39 PM,04/15/2024 02:57:56 PM,Redirect,,0.3,15,0.00,Approved,30,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Single,Republican,Man,United States,"$40,000-$49,999",White,Full-time
4A4B96E4A0B5496FAF82FD103651405F,04/15/2024 02:57:00 PM,04/15/2024 02:58:06 PM,Redirect,,0.3,15,0.00,Approved,46,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Finance,Divorced,Democrat,Woman,United States,"$250,000 or more",White,Full-time
B42980F82ABC4E609E8D69777B61F1BA,04/15/2024 02:57:33 PM,04/15/2024 02:58:00 PM,Redirect,,0.3,15,0.00,Approved,33,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Married,Democrat,Man,United States,"$70,000-$79,999",White,Full-time
A06417AC3EFC422EB4D00E4A35EAAF60,04/15/2024 02:57:44 PM,04/15/2024 03:15:51 PM,Redirect,,0.3,15.7,0.00,Approved,58,"Bachelor's degree (for example: BA, AB, BS)",Female,I’d Rather Not Say,In a civil union/partnership,Democrat,Woman,United States,"$125,000-$149,999",White,Business Owner
102038E6AD664BA19B007CCF1A8DAA42,04/15/2024 02:57:51 PM,04/15/2024 02:58:42 PM,Redirect,,0.3,15,0.00,Approved,28,"Associate degree (for example: AA, AS)",Female,Finance,In a relationship,Democrat,Woman,United States,"$50,000-$59,999",White,Full-time
E77E921E4D2C47ED94BF71DEB4D7E4F7,04/15/2024 02:58:28 PM,04/15/2024 03:00:02 PM,Redirect,,0.3,15,0.00,Approved,54,"Some college, but no degree",Female,Retired,Divorced,Democrat,Woman,United States,"$30,000-$39,999",White,"Not in paid work (e.g., homemaker, disabled)"
CA1F89C14CC54B08ACDD467F095168BC,04/15/2024 03:00:53 PM,04/15/2024 03:18:49 PM,Redirect,,0.3,15.7,0.00,Approved,33,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Married,Something else,Man,United States,"$100,000-$124,999",White,Full-time
FF73A84FF3F14A928B7095849BA26BCD,04/15/2024 03:01:08 PM,04/15/2024 03:03:02 PM,Redirect,,0.3,15,0.00,Approved,27,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Married,Republican,Woman,United States,"$70,000-$79,999",White,"Not in paid work (e.g., homemaker, disabled)"
3FB5109B49754D9D996A1DADE4CC1DAD,04/15/2024 03:01:50 PM,04/15/2024 03:19:41 PM,Redirect,,0.3,15.7,0.00,Approved,21,"Some college, but no degree",Female,I’d Rather Not Say,Single,Democrat,Woman,United States,"$50,000-$59,999",Filipino,Student
77842467E6EF4794A382EE5054ED86AE,04/15/2024 03:02:12 PM,04/15/2024 03:02:42 PM,Redirect,,0.3,15,0.00,Approved,60,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,In a relationship,Democrat,Woman,United States,"$60,000-$69,999",White,Full-time
36B83176DA574D56976600B92F7A1593,04/15/2024 03:02:16 PM,04/15/2024 03:34:24 PM,Redirect,,0.3,15.7,0.00,Approved,39,"Bachelor's degree (for example: BA, AB, BS)",Male,Arts,In a relationship,Independent,Man,United States,"$50,000-$59,999",Black or African American,Full-time
12076B51DE264DD08FCA1D5AF1DF8DFC,04/15/2024 03:02:38 PM,04/15/2024 03:29:07 PM,Redirect,,0.3,15.7,0.00,Approved,65,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Retired,Married,Republican,Man,United States,"$90,000-$99,999",White,Retired
3ACA5629045140EA8F0C8375D72B18DF,04/15/2024 03:02:44 PM,04/15/2024 03:03:23 PM,Redirect,,0.3,15,0.00,Approved,64,"Associate degree (for example: AA, AS)",Male,Hospitality & Tourism,Married,Republican,Man,United States,"$70,000-$79,999",Japanese,Full-time
29864CED404646EFA769BA530C274D99,04/15/2024 03:03:38 PM,04/15/2024 03:04:03 PM,Redirect,,0.3,15,0.00,Approved,43,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Business Management & Administration,Married,Democrat,Non-binary,United States,"$150,0000-$174,999",White,Full-time
B30D1FDD453F4D8C8A8179A379C388B9,04/15/2024 03:04:36 PM,04/15/2024 03:05:15 PM,Redirect,,0.3,15,0.00,Approved,39,"Some college, but no degree",Female,Hospitality & Tourism,Married,Democrat,Woman,United States,"$70,000-$79,999",White,Full-time
787C289EDC204DF286EFE9EAE98551E4,04/15/2024 03:05:06 PM,04/15/2024 03:05:42 PM,Redirect,,0.3,15,0.00,Approved,45,"Bachelor's degree (for example: BA, AB, BS)",Male,Education & Training,In a civil union/partnership,Independent,Man,United States,"$125,000-$149,999",White,Part-time
F2943C549B9E465D8EDD0686618FA830,04/15/2024 03:05:38 PM,04/15/2024 03:06:21 PM,Redirect,,0.3,15,0.00,Approved,57,"Bachelor's degree (for example: BA, AB, BS)",Female,Retired,In a relationship,Democrat,Woman,United States,"$60,000-$69,999",White,Retired
3BFBDC65C28E4B2FA8EDA187DB8AC711,04/15/2024 03:06:09 PM,04/15/2024 03:23:26 PM,Redirect,,0.3,15.7,0.00,Approved,42,"Bachelor's degree (for example: BA, AB, BS)",Female,Business Management & Administration,Married,Republican,Woman,United States,"$100,000-$124,999",White,Full-time
1C2131FAF1F2489DAFC777B518D8C1F6,04/15/2024 03:06:43 PM,04/15/2024 03:07:06 PM,Redirect,,0.3,15,0.00,Approved,42,"Associate degree (for example: AA, AS)",Female,Medicine,Divorced,Independent,Woman,United States,"$30,000-$39,999",White,Full-time
7E9CC11F28A24BC1B05CE4AD6F6C773D,04/15/2024 03:06:53 PM,04/15/2024 03:07:19 PM,Redirect,,0.3,15,0.00,Approved,30,"Bachelor's degree (for example: BA, AB, BS)",Female,Marketing and Sales,In a relationship,Republican,Woman,United States,"$125,000-$149,999",White,Full-time
E20A3C55A733464A85005A46D8150ED7,04/15/2024 03:07:30 PM,04/15/2024 03:25:41 PM,Redirect,,0.3,15.7,0.00,Approved,36,"Bachelor's degree (for example: BA, AB, BS)",Male,Marketing and Sales,Married,Democrat,Man,United States,"$250,000 or more",White,Full-time
55AD4C5714D94B54863A6AB83BA23894,04/15/2024 03:07:40 PM,04/15/2024 03:08:18 PM,Redirect,,0.3,15,0.00,Approved,45,"Some college, but no degree",Female,Finance,In a relationship,Independent,Woman,United States,"$60,000-$69,999",White,Business Owner
2CF1611F97FB4EDB92812FC173C05D5E,04/15/2024 03:07:42 PM,04/15/2024 03:25:14 PM,Redirect,,0.3,15.7,0.00,Approved,43,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Democrat,Woman,United States,"$125,000-$149,999",White,Business Owner
98D7F86E7D03430D8B240B0A43ED7517,04/15/2024 03:08:41 PM,04/15/2024 03:09:18 PM,Redirect,,0.3,15,0.00,Approved,36,"Bachelor's degree (for example: BA, AB, BS)",Male,Business Management & Administration,Divorced,Democrat,Man,United States,"$40,000-$49,999",White,Full-time
31013C2B7FF14D1190DB5446856900EE,04/15/2024 03:08:47 PM,04/15/2024 03:24:43 PM,Manual,Manually Submitted,0.3,15.7,0.00,Approved,73,"Bachelor's degree (for example: BA, AB, BS)",Male,Education & Training,Widowed,Democrat,Man,United States,"$20,000-$29,999",White,Part-time
D114B08DC6C847CFA1C3C15354741922,04/15/2024 03:09:26 PM,04/15/2024 03:10:59 PM,Redirect,,0.3,15,0.00,Approved,52,"Bachelor's degree (for example: BA, AB, BS)",Female,Medicine,Single,Independent,Woman,United States,"$40,000-$49,999",White,Full-time
