"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","google_check","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","Q2_First.Click","Q2_Last.Click","Q2_Page.Submit","Q2_Click.Count","youtube_ss_Id","youtube_ss_Name","youtube_ss_Size","youtube_ss_Type","self_disclosure_1","self_disclosure_2","self_disclosure_4","self_disclosure_5","self_disclosure_6","self_disclosure_7","journaling_manip","journ_manip_explain","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost"
"2024-12-23 14:08:50","2024-12-23 14:26:42","0","Anonymized","100","1072","1","2024-12-23 14:26:43","R_6BPBKbC9B7HrSiP","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","5B8DEE0A257A43AEBC98801261E06A7D","6363-9154-2235-0036","","","","","","","","","","","","","6","5","7","5","5","7","","","1","2","","3","","55","4","","50","5B8DEE0A257A43AEBC98801261E06A7D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 14:27:31","2024-12-23 14:28:33","0","Anonymized","100","62","1","2024-12-23 14:28:34","R_6uPUuMfMrmy0Hyv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","E59EBB32AF86423DA648A01BC4BE7731","","",""
"2024-12-23 14:05:40","2024-12-23 14:30:35","0","Anonymized","100","1494","1","2024-12-23 14:30:36","R_1aFJtKxnMVvZOut","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","24ABBF6EDB1341E88F4891C7379ECF91","","","","","","18.636","937.402","952.959","4","F_3gSFIbbfqWfEM2g","Screenshot%202024-12-23%20162859.png","208690","image/png","0","0","0","0","0","0","","","1","2","","1","","30","5","","30","24ABBF6EDB1341E88F4891C7379ECF91","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 13:49:31","2024-12-23 14:31:57","0","Anonymized","100","2545","1","2024-12-23 14:31:57","R_5BtyFaavYCZcTnd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","461DBAAAF43545CC98D8DF36315BE0C2","","8.272","1747.239","1748.504","73","","","","","","","","","0","0","28","1","0","0","1","I had no trouble journling for 15 minutes. ","2","2","","1","","26","4","","30","461DBAAAF43545CC98D8DF36315BE0C2","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 14:14:07","2024-12-23 14:32:26","0","Anonymized","100","1099","1","2024-12-23 14:32:27","R_5IWdjEmrlPkucH6","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B1DAB4488047472B8339B0EB9E4061F0","2871-8129-8342-3954","","","","","","","","","","","","","0","0","50","0","0","0","","","1","1","","1","","41","2","","95","B1DAB4488047472B8339B0EB9E4061F0","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 14:32:22","2024-12-23 14:33:37","0","Anonymized","100","75","1","2024-12-23 14:33:38","R_7LiNsbzBuYniig9","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FBBC00C457D34F5296BFCA94094DB941","","",""
"2024-12-23 14:34:22","2024-12-23 14:34:56","0","Anonymized","100","34","1","2024-12-23 14:34:56","R_1rJBmqj1rCJhqXF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FBBC00C457D34F5296BFCA94094DB941","","",""
"2024-12-23 14:03:36","2024-12-23 14:35:11","0","Anonymized","100","1894","1","2024-12-23 14:35:11","R_32noYVLbdrRhDvr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","976A1B6D85DD4747B19B6D50A147F24B","","146.708","676.573","1061.401","5","","","","","","","","","20","20","19","14","23","20","1","I don't know how to answer without repeating the question. I just wrote about things happening in my life in a stream of consciousness fashion. ","1","1","","3","","44","4","","0","976A1B6D85DD4747B19B6D50A147F24B","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 14:18:32","2024-12-23 14:41:18","0","Anonymized","100","1365","1","2024-12-23 14:41:18","R_60V9ZysAbZ53G0m","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","BEC6046158BB4E69B023F9AA22279288","8519-3691-5015-3949","","","","","","","","","","","","","75","75","65","40","40","40","","","2","1","","3","","50","4","","60","BEC6046158BB4E69B023F9AA22279288","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 14:09:23","2024-12-23 14:42:21","0","Anonymized","100","1978","1","2024-12-23 14:42:23","R_5ok8tmYlWgtl3R4","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","E15DEE654AC143188BA4B4D992D29588","","","","","","86.8","1584.733","1586.877","7","F_a9TEQvDpHGhkzvj","2024-12-23%2016_38_45-YouTube%C2%A0History_Part%202.zip","486506","application/zip","62","58","34","66","26","32","","","1","1","","1","","43","4","","68","E15DEE654AC143188BA4B4D992D29588","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 14:23:57","2024-12-23 14:43:39","0","Anonymized","100","1181","1","2024-12-23 14:43:40","R_1UfL6WiDHUBp4C2","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B39E6B514CA94087BF3F33943578B155","","","","","","20.543","20.543","944.267","1","F_2AFghbaXHu9LJlw","Screenshot%202024-12-23%20at%204.42.24%20PM.png","329995","image/png","37","44","38","32","26","34","","","1","1","","2","","40","4","","83","B39E6B514CA94087BF3F33943578B155","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 14:26:19","2024-12-23 14:45:13","0","Anonymized","100","1133","1","2024-12-23 14:45:14","R_52qF1lnhCiG16h3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","64B28EBE1AB340CD88A4D7D2E2459490","","33.892","932.973","937.097","22","","","","","","","","","10","0","35","0","10","15","1","I have a nice mechanical keyboard which is a pleasure to type on.","1","1","","3","","40","3","","80","64B28EBE1AB340CD88A4D7D2E2459490","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 14:32:39","2024-12-23 14:51:22","0","Anonymized","100","1123","1","2024-12-23 14:51:23","R_6LfjmmzyWwLXmYp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1B1834E27C2042D5AD849E0ADC38EF5D","","16.202","693.39","721.801","14","","","","","","","","","69","64","40","60","65","60","1","I journaled or thought about what I wanted to write, my mind did wander but that is a normal part of my journaling process.","1","2","","3","","40","5","","0","1B1834E27C2042D5AD849E0ADC38EF5D","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 14:32:14","2024-12-23 14:52:41","0","Anonymized","100","1227","1","2024-12-23 14:52:42","R_6GJKx4Pm5m31XwZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","33DB39DAB4D7455B87EB81352897B709","6906-2046-8816-9169","","","","","","","","","","","","","38","62","63","27","28","20","","","2","2","","3","","26","3","","91","33DB39DAB4D7455B87EB81352897B709","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 14:39:06","2024-12-23 14:56:49","0","Anonymized","100","1063","1","2024-12-23 14:56:50","R_18P25HCACyarYYh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","DB60F20D913D49798BCB2EE6AE9BB0DF","","18.048","923.036","925.998","4","","","","","","","","","0","0","0","0","0","0","1","I think I need to start writing again. I had no problem staying focused. Actually I had a lot to get off my chest.","1","2","","1","","40","4","","45","DB60F20D913D49798BCB2EE6AE9BB0DF","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 14:30:21","2024-12-23 14:57:54","0","Anonymized","100","1653","1","2024-12-23 14:57:55","R_3CNQXtH1zSFYspe","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","79736CEFBBC14625A42BA46B37043027","3669-5631-2685-5395","","","","","","","","","","","","","5","5","100","10","5","10","","","2","2","","3","","48","3","","80","79736CEFBBC14625A42BA46B37043027","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 14:37:41","2024-12-23 14:59:13","0","Anonymized","100","1291","1","2024-12-23 14:59:14","R_7PbGrBnyFL4kHER","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","4B5FF11419B249888BE06C0BCC175999","","","","","","20.404","54.704","974.981","2","F_eQB9cSZqMhJZdrb","screenshot.jpg","421042","image/jpeg","17","18","34","30","23","21","","","2","1","","3","","42","4","","25","4B5FF11419B249888BE06C0BCC175999","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 14:42:57","2024-12-23 15:01:20","0","Anonymized","100","1102","1","2024-12-23 15:01:21","R_708X0muS85IAW2T","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","C36FE3377E454DF8999813FF86EC6E29","3440-8533-6167-4832","","","","","","","","","","","","","10","16","50","10","10","10","","","1","2","","4","","36","5","","40","C36FE3377E454DF8999813FF86EC6E29","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 14:48:45","2024-12-23 15:06:19","0","Anonymized","100","1053","1","2024-12-23 15:06:19","R_5GBPbdh7dRQfI8Y","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","6BD5847A59BD43B7A8198DF8C955C2EC","1661-0939-9357-3942","","","","","","","","","","","","","0","0","78","0","0","0","","","2","2","","1","","19","3","","95","6BD5847A59BD43B7A8198DF8C955C2EC","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 14:47:21","2024-12-23 15:06:32","0","Anonymized","100","1151","1","2024-12-23 15:06:34","R_7n6SFSsktfQf6X7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","D5A72B0FB8424C0299F65E664A482736","","","","","","66.29","66.29","993.775","1","F_u3KYliOS766vcch","Screen%20Shot%202024-12-23%20at%205.04.23%20PM.png","1254801","image/png","63","63","53","43","51","40","","","2","2","","3","","26","4","","51","D5A72B0FB8424C0299F65E664A482736","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 14:50:24","2024-12-23 15:08:02","0","Anonymized","100","1058","1","2024-12-23 15:08:02","R_6nlsXzbjeaXpZu5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1927300E7878485E8C13BD313CD3E849","","12.202","12.712","913.977","2","","","","","","","","","14","24","50","16","20","31","1","I just talked about the stuff i went through today. Just sat down thinking and putting it to words","2","1","","1","","22","1","","85","1927300E7878485E8C13BD313CD3E849","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 14:54:58","2024-12-23 15:12:42","0","Anonymized","100","1064","1","2024-12-23 15:12:42","R_7roP5wRHUOlKzAJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","179EBCDA136F4FC48C5E1F2623CF6BED","2833-7277-9860-3583","","","","","","","","","","","","","100","100","100","100","100","88","","","1","1","","3","","38","1","","100","179EBCDA136F4FC48C5E1F2623CF6BED","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 14:42:18","2024-12-23 15:14:28","0","Anonymized","100","1930","1","2024-12-23 15:14:28","R_1rkXemlTvWvxOF5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","9EB38D3759AD416D93A45A3407049954","","","","","","96.005","1368.479","1565.546","2","F_2tEZq7MxENLVm2S","Screenshot%202024-12-23%20161120.png","74824","image/png","30","20","70","20","20","20","","","1","2","","3","","54","4","","100","9EB38D3759AD416D93A45A3407049954","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 15:15:30","2024-12-23 15:16:04","0","Anonymized","100","33","1","2024-12-23 15:16:04","R_1q9aMPHErnmxcm0","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2FFC47508F774970AC9733C028E9981A","","",""
"2024-12-23 14:58:00","2024-12-23 15:16:44","0","Anonymized","100","1124","1","2024-12-23 15:16:44","R_6ZQFhoB8Jjzevtu","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","2B74EE84A0A34C488F8F7489B00B0B87","2631-8068-2687-7447","","","","","","","","","","","","","11","25","25","10","18","0","","","1","1","","3","","47","1","","60","2B74EE84A0A34C488F8F7489B00B0B87","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:00:51","2024-12-23 15:17:33","0","Anonymized","100","1001","1","2024-12-23 15:17:33","R_7PmROwqRdjELmwP","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","74FEB64C872D4F0281A3ED06500372F3","","4.089","876.753","905.151","4","","","","","","","","","5","20","20","5","0","5","1","i typed almost continuously for 15 straight mins.","1","1","","6","Northern African","54","7","","95","74FEB64C872D4F0281A3ED06500372F3","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 15:01:19","2024-12-23 15:19:43","0","Anonymized","100","1103","1","2024-12-23 15:19:43","R_5dKCAQlCTww7FdE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","505178D10C1342BEA00DBE029F68BAA8","4163-4643-8998-2343","","","","","","","","","","","","","0","0","0","0","0","0","","","1","1","","3","","49","2","","80","505178D10C1342BEA00DBE029F68BAA8","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:00:53","2024-12-23 15:20:22","0","Anonymized","100","1169","1","2024-12-23 15:20:23","R_3yH7BfzuAjb6Mff","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","16DC16ABCAC74FACB70CB895603760DA","","1.411","590.316","1046.899","50","","","","","","","","","0","1","2","1","3","4","1","I was able to type my thoughts and feeling fully during the journaling exercise. ","2","2","","1","","43","4","","91","16DC16ABCAC74FACB70CB895603760DA","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 15:19:36","2024-12-23 15:20:58","0","Anonymized","100","82","1","2024-12-23 15:20:58","R_6hzn6gJ08Fzv64w","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31013CD19BBD4EF786231034DD088592","","",""
"2024-12-23 15:00:23","2024-12-23 15:22:10","0","Anonymized","100","1306","1","2024-12-23 15:22:11","R_12WEYXnx3IDajqi","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","2BC1772A9DA84733B1036B0E5221BF9E","","","","","","125.219","1057.537","1131.559","2","F_1HcW2lxQKtR9x2u","FireShot%20Capture%20195%20-%20YouTube%20History%20-%20myactivity.google.com.png","113797","image/png","50","66","79","50","56","56","","","1","2","","3","","28","3","","69","2BC1772A9DA84733B1036B0E5221BF9E","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 15:04:52","2024-12-23 15:22:53","0","Anonymized","100","1081","1","2024-12-23 15:22:53","R_5dQxnpSwMmmPul5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","C64E0762EEC54235ABA43FE014831D75","","34.054","279.334","958.941","2","","","","","","","","","90","92","94","90","94","89","1","I was able to think and type in that time","2","2","","3","","29","4","","27","C64E0762EEC54235ABA43FE014831D75","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 15:04:22","2024-12-23 15:25:45","0","Anonymized","100","1283","1","2024-12-23 15:25:46","R_7qlB0M81MXKcJv7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","1D9B849787054C90B997176C4F31F6E6","","","","","","46.283","46.283","991.296","1","F_1iqWKbTinIWzTc6","Capture.PNG","267292","image/png","80","80","35","75","80","75","","","1","1","","3","","29","4","","65","1D9B849787054C90B997176C4F31F6E6","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 15:09:49","2024-12-23 15:27:40","0","Anonymized","100","1070","1","2024-12-23 15:27:40","R_7qgi3QLPhMhRpXn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","2E56861306454F6ABF3A29DD2B864C7F","6275-0940-7439-0775","","","","","","","","","","","","","72","73","69","66","72","61","","","1","2","","2","","36","5","","85","2E56861306454F6ABF3A29DD2B864C7F","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 15:01:31","2024-12-23 15:32:30","0","Anonymized","100","1859","1","2024-12-23 15:32:31","R_1hEZbydYmUwrwjP","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","0387181AE4514D0BBEA888DD9FA904C7","","","","","","40.934","46.096","1179.077","2","F_3Dj6KHlVXkHgA7m","Screenshot%202024-12-23%20173045.png","97693","image/png","20","25","30","0","15","15","","","1","2","","1","","53","4","","80","0387181AE4514D0BBEA888DD9FA904C7","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 14:50:03","2024-12-23 15:33:02","0","Anonymized","100","2579","1","2024-12-23 15:33:03","R_1ivWDRmRkrsXW2B","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","34F3FBEBA1E34CAC9AFA473734919728","","","","","","8.965","1386.143","1386.925","4","F_3yYPQ3KtGM0PI65","Screenshot%202024-12-23%20143130.png","854619","image/png","54","55","61","47","58","60","","","2","1","","2","","24","4","","34","34F3FBEBA1E34CAC9AFA473734919728","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
