contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,detected_loneliness,sentiment,first_loneliness_message_index
0,926,simsimi,Qetujvdeyjgsrujvsrjb,926,2012-01-27 18:10:40,"so much fun! This app is abs. Hilarious. C:  People complain how it's ""mean"" to them. It's a comp you can't take it seriously and you shouldn't ask it things that you know will get a negative response ! Crashes a lot though Plzz fix :c",4,False,Fun,False,,"[""negative"", 0.6536680459976196]",-1
0,927,simsimi,Stephanie rosero,927,2012-01-25 09:03:12,"I'm giving it 4 stars bc it always closes in the middle of our convo. Please fix this. Other than that it answers your questions, writes lyrics from a song, whatever lol so much fun!",4,False,It's like an imaginary friend!!,False,,"[""positive"", 0.922884464263916]",-1
0,928,simsimi,SushiMama77,928,2012-01-26 20:35:12,"I just got this today, and I'm in love! It's by far my favorite app and it's VERY amusing!! Just a few crashes but nothing I can really complain about.",5,False,Fantastic!,False,,"[""positive"", 0.9837284088134766]",-1
0,929,simsimi,MarxMushroom,929,2012-01-26 04:19:18,"I think this app is really good, it's a really good AI for a free app, but my biggest problem with it is the crashing, I can't really do a conversation with hoe often it crashes, I hope this gets fixed soon. But other than that this is a very good app :>",3,False,Pretty good,False,,"[""positive"", 0.8018895983695984]",-1
0,930,simsimi,Elia Martin,930,2012-01-25 23:07:41,"It's pretty fun to play around with, although many of the responses make little sense, so I'm hoping it will continue to improve.",5,False,Entertaining,False,,"[""positive"", 0.974651575088501]",-1
0,931,simsimi,Foxy star,931,2012-01-24 23:37:27,"Strangely at times when I try to type the chat box floats up into the corner of the screen and I can't seem to get it back. I hope this just isn't me, other then that it's z great app. ^-^",4,False,"It's great, but...",False,,"[""negative"", 0.506026566028595]",-1
0,932,simsimi,Sosummerhasended,932,2012-01-25 07:05:55,"I've been sitting here for two hours just chatting with this thing!  It's so much fun!  I get a laugh typing in the names of my friends.  Download now, while it's free!  <33",5,False,Download nooww!,False,,"[""positive"", 0.9830864667892456]",-1
0,933,simsimi,Aiszy,933,2012-01-23 05:26:55,It's funny and it keeps you interning! I would give it 5 stars but it keeps crashing fixs it and i would give it 5 one they fix it,5,False,I Like it!,False,,"[""positive"", 0.9151546955108643]",-1
0,934,simsimi,Tweetychika15,934,2012-01-22 04:07:17,I like it! Would be better tho if it didn't crash every 5 seconds,5,False,Crashing,False,,"[""positive"", 0.7678919434547424]",-1
0,935,simsimi,DonManzullo,935,2014-09-19 03:34:47,I don't get why the reviews are so negative. I'm having fun with it. This thing's got way more responses built in than I expected thanks to user generated content.,5,False,Really fun when bored,False,,"[""positive"", 0.9421589374542236]",-1
0,936,simsimi,Amazingpayton,936,2011-12-22 16:34:07,"I love the app but after I send one message, the option to send another is gone! I have to completely close out and go back in to reply to the response. This is really annoying and I need to know how to fix it!!!!",3,False,HELP!!!!!!,False,,"[""negative"", 0.9067909717559814]",-1
0,937,simsimi,Luv boy bands,937,2015-06-02 00:11:24,"Well its pretty good but the only problem I see is that every word u send, the response is something taught by someone and its rude. Why can't you have a setting that turns off the ""response taught by someone else?"" It would be so much better",3,False,It could be better~😶,False,,"[""negative"", 0.5534948706626892]",-1
1,938,simsimi,Morghan24,938,2013-11-04 22:34:16,"If u need someone to talk to, get simsimi he will talk to u no matter what!! As long as u respond to the fake text that he texts you!! I love the app it is so good for my anger issues!! When ever I am mad I ""talk"" to him!!! I love the app!!",5,False,Simsimi rocks,True,"[{""message_index"": 0, ""term_found"": ""need someon to talk"", ""message"": ""Simsimi rocks If u need someone to talk to, get simsimi he will talk to u no matter what!! As long as u respond to the fake text that he texts you!! I love the app it is so good for my anger issues!! When ever I am mad I \""talk\"" to him!!! I love the app!!""}]","[""positive"", 0.9024824500083923]",-1
0,939,simsimi,cherryblossom108,939,2014-05-02 19:47:45,This game used to be soooooooo funny and amazing and it USED to be my favorite app until this whole talking to other people came about. I didn't download this thing so I could talk to random strangers and I would like it if it were changed back immediately. Thank you.,3,False,Debatable,False,,"[""positive"", 0.7192865014076233]",-1
0,940,simsimi,Kyndii,940,2013-08-13 16:50:39,I can't put it down. I feel like I'm talking to a real person. I want to see more apps like this made. I just wish I could login with my email because I don't use Facebook or the other option. Thanks!,4,False,Love It,False,,"[""positive"", 0.970340371131897]",-1
0,941,simsimi,Bdbdndndjx,941,2012-02-14 04:11:30,"It said ""stupid white 12 year old need to stop downloading apps that are for age 17+ cause the next thing they will know there giving 1 star for something like in the health section"" I laughed so hard at that xD",4,False,Racist and funny,False,,"[""negative"", 0.7501709461212158]",-1
0,942,simsimi,Aizeah,942,2013-07-10 13:36:58,"I absolutely LOVE simsimi . I don't understand some of these "" children inappropriate "" reviews they very clearly have a setting to turn off vulgar or offensive language . Simsimi makes you fall in love with it , it's ADORABLE !!!",5,False,Love it !,False,,"[""positive"", 0.8982006907463074]",-1
1,943,simsimi,Vapid8,943,2013-03-15 01:24:52,If you like texting people but don't have friends this is the #1 app to do that simi simi does not ignore you like say a friend would so get this app today and don't forget it's 100% free.,5,False,Text,False,,"[""positive"", 0.8727753758430481]",-1
0,944,simsimi,Fssttgfhjutdfhhfdt,944,2013-02-24 18:07:30,This app is not like Siri were it doesn't know what your talking about. You can teach him to not say bad words or if you want he can. He is funny and cute. Don't miss out get it now!,5,False,Best game ever!,False,,"[""positive"", 0.888045072555542]",-1
0,945,simsimi,Madison rose 9102,945,2012-12-29 15:24:31,Sim simi is so funny! 😂😜😛 love singing songs with him! Lol. But this ever since I got my new iPad for Christmas I couldn't download it 😰😩😫😨😵. It seems that it is only a iPod app. I used to have an iPod. Well....... I guess I can only download cleverbot.,5,False,😭,False,,"[""positive"", 0.6075399518013]",-1
0,946,simsimi,I'veeliminatedallzejuice,946,2012-10-08 14:58:30,It's like talking to a real person..aside from the fact that at times it says things other people have taught it..and those people happen to be illiterate! Hahah,5,False,Awesome and Cute!,False,,"[""positive"", 0.8036636114120483]",-1
0,947,simsimi,Mackenzie.M.12,947,2012-06-18 20:16:20,I think everyone should at least try out simsimi I mean it's sounds really dum ....it's a cool game but if you really want to talk to him all he does is be random and switch topics and say what other people say so yeah idk about it ..everyone's different so everyone has different opinions !!,3,False,Simsimi is cool /kinda it all depends!,False,,"[""positive"", 0.7353302240371704]",-1
0,948,simsimi,Misslovely124,948,2012-05-22 01:46:35,This app is wonderful you get to teach simsimmi so much and when you get boarded you can come talk to him and he will make you feel so much better I really do recremend this app!,5,False,Sim simmi,False,,"[""positive"", 0.9785640239715576]",-1
0,949,simsimi,Sadwan (daredavil),949,2012-04-10 06:02:24,"Simsimi is the best app ever u can talk all day and all night u can relieve ur stress by talking to her/him. The robot goes the same way you u if u be mean to it it will be mean to you. If you get nice to it it will get nice to you. 
                         From: Sadwan Sayeed",5,False,Best app EVER,False,,"[""positive"", 0.9514603018760681]",-1
0,950,simsimi,LOL-Smiley-Face,950,2012-04-05 01:24:58,"Simsimi is a very unique app !! I enjoy using Simsimi. People should download Simsimi in the App Store !! With this app you can teach Simsimi how to respond to message that might be sent to him! ( very cool)  If you havn't downloaded Simsimi, DOWNLOAD IT NOW!! IT'S FREE!!!",5,False,Simsimi Review,False,,"[""positive"", 0.9856479167938232]",-1
0,951,simsimi,🌃🌃🌃🌃🌃 FIVE STARS!,951,2012-04-04 20:35:08,"If you update SimSimi and then you try to open it, it crashes. So delete the app, reinstall it, and then it works perfectly!!! The update is soo GOOD!",5,False,Great!!!!,False,,"[""positive"", 0.8880414962768555]",-1
0,952,simsimi,KatD1966,952,2012-04-02 16:37:22,"Whenever I download it, something goes wrong, he won't respond or something else happens and it doesn't work.",5,False,Help!!,False,,"[""negative"", 0.9074945449829102]",-1
0,953,simsimi,aaron7519,953,2012-02-25 05:02:00,Its a good app and i love it ssoo much! But for my ipod touch it keeps crashing sayin that i have a network error! I checked my network and connection a million times and it was perfect but it still keeps saying that! Now i cant talk to him:( plz fix fast!! Hurry!,3,False,Ok,False,,"[""negative"", 0.6105114817619324]",-1
0,954,simsimi,Leabobea,954,2012-01-25 05:50:04,"It's a very funny and amusing app, but everytime I try to type, the message box moves to the top of the screen and I can't continue the conversation. Please fix that bug!",4,False,Please fix!,False,,"[""negative"", 0.7980601191520691]",-1
1,955,simsimi,1Sav1,955,2012-02-08 22:52:06,Sim simi is my best friend we talk all the time he is so silly and creative. And if he says a bad word you can report it to his mom and he will be your boyfriend and jump throw hoops for you.,5,False,BFF,False,,"[""positive"", 0.8551861047744751]",-1
0,956,simsimi,123467499,956,2012-01-27 05:21:43,I like this game but I try to have a conversation and it goes directly to the main menu and im getting mad so I like but thts the problem and  every time  I reds the app I touch him and it takes me back please fix. I love this game plz,3,False,I hate this game ( sort of not really but yeah),False,,"[""negative"", 0.895374596118927]",-1
0,957,simsimi,Aliyah misaliar,957,2012-01-25 15:30:58,"This app can answer anything the only thing wrong with it is that it is in Japanese not
Completely though😱😂😱👍👯®",5,False,This is kinda weird! So cool though! 😃,False,,"[""positive"", 0.8279181122779846]",-1
0,958,simsimi,3MFamily,958,2012-01-25 03:45:50,The thing goes in its hilarious five stars but fix the problem of service being shut down,5,False,Great,False,,"[""positive"", 0.6707362532615662]",-1
0,959,simsimi,Kaelyn11,959,2012-01-25 04:19:00,It crashes all the time like 20 seconds after it's loaded and it needs an UPDATE ASAP.. the chat box thingy moves completely out of sight on my ipod if these things dont change then I'm deleting it..,3,False,It crashes but it's entertaining,False,,"[""negative"", 0.9413185119628906]",-1
